"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2006-10",,,"456.9","0","6.1",",0","11",",0","9",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","-3.3",",0,26,+","0",",,0,31,+","0.0",",,0,31,+","54.6",",,0,17,","28.9",",0,05,+",,,"311.2","0",,,,,,,,,,,,,"252.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159.5",",,,0",,,"0",",,,0","10.4",",0","15.9",",,,0","4.9",",,,0",,,,,,,,,,,,
"USC00128967","J.T. MYERS LOCKS AND DAM, IN US","37.7952","-87.993","103.6","2006-10",,,,,,,"9",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","54.1",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.0",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124249","INDIANAPOLIS EAGLE CREEK 4 NNE, IN US","39.90746","-86.28911","249.3","2006-10",,,,,,,"9",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","59.7",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.9",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2006-10",,,"466.6","0","7.0","1,0","10",",0","5",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","9","1,0","0","1,0","-3.3",",0,26,+","0",",,0,31,+","0.0",",,0,31,+","59.2",",,0,17,","28.9","1,0,05,",,,"290.4","0",,,,,,,,,,,,,"232.1","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121.1",",,,0",,,"0",",,,0","10.8","1,0","16.7","1,,,0","4.9",",,,0",,,,,,,,,,,,
"USC00121417","CHALMERS 5 W, IN US","40.6653","-86.955","219.5","2006-10",,,,,,,"11",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","38.6",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.4",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00128290","SPENCER, IN US","39.28385","-86.77048","167.3","2006-10",,,,,"8.9","1,0","11",",0","9",",0","0",",0","0",",0","0","1,0","6","1,0","0",",0","8",",0","0",",0","-2.8","1,0,25,+","0",",,0,31,+","0.0",",,0,31,+","56.6",",,0,17,","30.0",",0,05,",,,"294.9","0",,,,,,,,,,,,,"238.2",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152.3",",,,0",,,"0",",,,0","10.6","1,0","16.9",",,,0","4.4","1,,,0",,,,,,,,,,,,
"USC00127083","POSEYVILLE, IN US","38.1655","-87.7852","131.1","2006-10",,,,,,,"10",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","58.4",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124372","JASPER, IN US","38.3856","-86.9406","137.2","2006-10",,,,,,,"7",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","64.5",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.6",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2006-10",,,"441.9","0","7.2",",0","10",",0","7",",0","0",",0","0",",0","0",",0","5",",0","0",",0","8",",0","0",",0","-3.9",",0,25,","0",",,0,31,+","0.0",",,0,31,+","57.7",",,0,16,","29.4",",0,04,",,,"314.0","0",,,,,,,,,,,,,"245.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.6",",,,0",,,"0",",,,0","10.7",",0","16.0",",,,0","5.3",",,,0",,,,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2006-10",,,"551.0","0","10.3","1,0","12",",0","8",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","11","1,0","0","1,0","-4.4",",0,25,","0",",,0,31,+","0.0",",,0,31,+","50.3",",,0,17,","30.0","1,0,04,",,,"232.2","0",,,,,,,,,,,,,"190.5","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.5",",,,0",,,"0",",,,0","12.3","1,0","18.3","1,,,0","6.3",",,,0",,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2006-10",,,"543.1","0","15.6","1,0","13",",0","9",",0","0",",0","0",",0","0",",0","6",",0","0","1,0","10","1,0","0","1,0","-3.3",",0,25,","0",",,0,31,+","0.0",",,0,31,+","48.3",",,0,17,","31.7","1,0,05,+",,,"258.8","0",,,,,,,,,,,,,"211.9","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175.3",",,,0",,,"0",",,,0","11.8","1,0","18.1","1,,,0","5.5",",,,0",,,,,,,,,,,,
"USC00120331","ATTICA 2 E, IN US","40.2838","-87.1963","221.6","2006-10",,,,,,,"8","5,0","3","5,0",,,"0","5,0",,,,,,,,,,,,,,,"0.0","5,,0,31,+","38.9","5,,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.8",",a,,0",,,"0","5,,,0",,,,,,,,,,,,,,,,,,
"USC00128732","TERRE HAUTE WATER CORP, IN US","39.4755","-87.4193","137.8","2006-10",,,,,,,"12",",0","9",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","55.9",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199.4",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2006-10",,,,,,,"12",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","58.9",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00121303","CARMEL 3 E, IN US","39.9617","-86.0585","229.2","2006-10",,,"479.8","0","9.1","1,0","13",",0","9",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","8","1,0","0","1,0","-3.3","1,0,26,+","0",",,0,31,+","0.0",",,0,31,+","55.4",",,0,17,","29.4","1,0,05,",,,"281.9","0",,,,,,,,,,,,,"230.3","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.1",",,,0",,,"0",",,,0","11.0","1,0","16.7","1,,,0","5.2","1,,,0",,,,,,,,,,,,
"USC00122638","ELWOOD, IN US","40.2873","-85.8453","264.0","2006-10",,,"471.5","0","8.1",",0","8",",0","7",",0","0",",0","0",",0","0",",0","9",",0","0",",0","9",",0","0",",0","-3.9",",0,26,+","0",",,0,31,+","0.0",",,0,31,+","54.6",",,0,17,","29.4",",0,04,",,,"318.9","0",,,,,,,,,,,,,"255.7",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.9",",,,0",,,"0",",,,0","10.4",",0","16.1",",,,0","4.6",",,,0",,,,,,,,,,,,
"US1INTP0009","OTTERBEIN 2.3 SE, IN US","40.4672","-87.0611","210.9","2006-10",,,,,,,"10","3,N","4","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","42.2","3,,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.8",",a,,N",,,"0","3,,,N",,,,,,,,,,,,,,,,,,
"USC00127099","PRAIRIE CREEK 2 S, IN US","39.248","-87.51","167.6","2006-10",,,,,,,"8",",0","4",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","58.7",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.3",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"US1INWY0001","COLUMBIA CITY 6.9 N, IN US","41.25773","-85.50601","281.9","2006-10",,,,,,,"13","3,N","6","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","33.3","3,,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.7","3,,,N",,,"0","3,,,N",,,,,,,,,,,,,,,,,,
"US1INPM0001","BAINBRIDGE 3.6 E, IN US","39.753531","-86.743492","257.9","2006-10",,,,,,,"14",",N","9",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","57.4",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.2",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INDV0006","WASHINGTON 2.6 SSW, IN US","38.621697","-87.182917","143.0","2006-10",,,,,,,"14",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","58.7",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.4",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0002","SPENCER 4.4 E, IN US","39.29467","-86.68782","228.9","2006-10",,,,,,,"12",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","58.7",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143.5",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INDV0007","WASHINGTON 5.8 SSE, IN US","38.57656","-87.14809","139.9","2006-10",,,,,,,"11",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","56.9",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.3",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0001","WORTHINGTON 7.6 NNE, IN US","39.215248","-86.910469","184.1","2006-10",,,,,,,"15",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","60.5",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.7",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INHY0005","NEW CASTLE 4.6 SSE, IN US","39.860041","-85.331107","328.9","2006-10",,,,,,,"11","1,N","8","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","57.4","1,,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149.5","1,,,N",,,"0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2006-10",,,,,"5.0","4,0","10",",0","9",",0","0",",0","0",",0","0","4,0","1","4,0","0",",0","9",",0","0",",0","-0.6","4,0,25,","0",",,0,31,+","0.0",",,0,31,+","38.1",",,0,16,","30.0",",0,04,",,,,,,,,,,,,,,,,,"182.1",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.3",",,,0",,,"0",",,,0","11.9","4,0","17.4",",,,0","6.5","4,,,0",,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2006-10",,,,,,,"14",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","62.0",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155.1",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0004","CLAY CITY 8.6 ENE, IN US","39.3114","-86.958","220.1","2006-10",,,,,,,"10",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","61.5",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150.2",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INHY0001","LEWISVILLE 1.8 ENE, IN US","39.82065","-85.3244","335.0","2006-10",,,,,,,"7",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",T,N,24,","55.1",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.1",",,,N",,,"0",",T,,N",,,,,,,,,,,,,,,,,,
"USC00125117","LOGANSPORT CICOTT ST., IN US","40.7477","-86.3877","182.9","2006-10",,,,,"3.6","2,0","14",",0","7",",0","0",",0","0",",0","0","2,0","8","2,0","0",",0","7",",0","0",",0","-3.3","2,0,26,","0",",,0,31,+","0.0",",,0,31,+","41.9",",,0,17,","28.3",",0,04,",,,"320.4","0",,,,,,,,,,,,,"257.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.0",",,,0",,,"0",",,,0","9.6","2,0","15.1",",,,0","4.1","2,,,0",,,,,,,,,,,,
"US1INWK0010","NEWBURGH 1.4 NNW, IN US","37.96594","-87.410086","129.8","2006-10",,,,,,,"8","4,N","5","4,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","55.9","4,,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.1","4,,,N",,,"0","4,,,N",,,,,,,,,,,,,,,,,,
"US1INWK0012","BOONVILLE 1.4 N WBNL RADIO, IN US","38.064934","-87.273925","142.0","2006-10",,,,,,,"11","2,N","5","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","62.0","2,,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147.5","2,,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
