"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2012-09",,,"537.0","7","39.2",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","1",",7","0.6",",7,25,+","0",",,7,30,+","0.0",",,7,30,+","35.8",",,7,08,","32.2",",7,01,",,,"90.6","7",,,,,,,,,,,,,"82.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.8",",,,7",,,"0",",,,7","16.9",",7","23.6",",,,7","10.2",",,,7",,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2012-04",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"24.9",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2012-05",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"21.1",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2012-06",,,,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"60.5",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2012-07",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2012-08",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"45.7",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2012-09",,,,,,,"12",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"26.2",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2012-04",,,,,,,"6","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"25.4","4,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.6",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2012-05",,,,,,,"9","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"27.4","2,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.2","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2012-06",,,,,,,"6","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"52.8","1,,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.0","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2012-07",,,,,,,"10","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"19.3","1,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2012-08",,,,,,,"5","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"23.1","1,,N,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.5","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2012-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.6","2,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0002","RISING SUN 4.1 WSW, IN US","38.937194","-84.931548","168.9","2012-05",,,,,,,"9","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"28.4","1,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.0","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0002","RISING SUN 4.1 WSW, IN US","38.937194","-84.931548","168.9","2012-06",,,,,,,"4","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"47.8","4,,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.1","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2012-04",,,,,,,"6",",N","4",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,30,+","0.0",",,N,30,+","10.7",",,N,16,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.1",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2012-05",,,,,,,"5",",N","4",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","13.7",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.5",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2012-06",,,,,,,"5",",N","4",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,30,+","0.0",",,N,30,+","20.8",",,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.7",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2012-07",,,,,,,"8",",N","8",",N","0","2,N","0",",N",,,,,,,,,,,,,"0","2,,N,31,+","0.0",",,N,31,+","27.4",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.9",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2012-08",,,,,,,"9",",N","5",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","51.1",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161.1",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2012-09",,,,,,,"13",",N","5",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,30,+","0.0",",,N,30,+","7.4",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.0",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2012-04",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"46.5",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2012-05",,,,,,,"10",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"42.9",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2012-07",,,,,,,"10",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"25.9",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2012-08",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"18.5",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2012-04",,,,,"2.5","1,7","9","1,7","8","1,7","0","1,7","0","1,7","0","1,7","8","1,7","0","1,7","13","1,7","0","1,7","-2.8","1,7,11,","0","1,,7,30,+","0.0","1,,7,30,+","26.9","1,,7,01,","28.9","1,7,02,",,,,,"15.0","1,,,7,3,2","16.1","3,,,7,5,2",,,,,,,,,"186.0","1,7","21.7","1,,,7,3,2","18.3","4,,,7,5,2",,,,,,,,,"7.2","1,,,7,3,2","5.6","3,,,7,5,2",,,,,,,,,"13.9","1,,,7,3,2","13.3","4,,,7,5,2",,,,,,,,,"11.9","1,,,7,3,2","13.7","3,,,7,5,2",,,,,,,,,,,"17.6","1,,,7,3,2","16.2","4,,,7,5,2",,,,,,,,,,,"95.7","1,,,7",,,"0","1,,,7","12.0","1,7","20.1","1,,,7","3.9","1,,,7",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2012-05",,,,,"69.2","4,7","6","4,7","4","4,7",,,,,"0","4,7","0","4,7","0","4,7","27","4,7","6","4,7","3.9","4,7,10,",,,,,"20.8","4,,7,01,","36.1","4,7,29,",,,,,"25.0","5,,,7,3,2",,,,,,,,,,,"22.4","4,7","33.9","5,,,7,3,2","27.2","4,,,7,5,2",,,,,,,,,"14.4","5,,,7,3,2",,,,,,,,,,,"20.0","5,,,7,3,2","17.8","4,,,7,5,2",,,,,,,,,"19.8","5,,,7,3,2",,,,,,,,,,,,,"26.3","5,,,7,3,2","22.1","4,,,7,5,2",,,,,,,,,,,"58.4","4,,,7",,,,,"20.1","4,7","28.7","4,,,7","11.4","4,,,7",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2012-06",,,,,"134.0","1,7","3","1,7","1","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","27","1,7","15","1,7","6.7","1,7,02,","0","1,,7,30,+","0.0","1,,7,30,+","8.1","1,,7,01,","42.2","1,7,30,+",,,,,"30.0","2,,,7,3,2","28.3","1,,,7,5,2",,,,,,,,,"17.7","1,7","37.8","2,,,7,3,2","34.4","2,,,7,5,2",,,,,,,,,"15.0","2,,,7,3,2","16.7","1,,,7,5,2",,,,,,,,,"17.8","2,,,7,3,2","20.6","2,,,7,5,2",,,,,,,,,"23.4","2,,,7,3,2","23.3","1,,,7,5,2",,,,,,,,,,,"31.0","2,,,7,3,2","27.5","2,,,7,5,2",,,,,,,,,,,"11.9","1,,,7",,,"0","1,,,7","22.3","1,7","31.3","1,,,7","13.4","1,,,7",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2012-07",,,,,"258.6","4,7","5","4,7","3","4,7","0","4,7","0","4,7","0","4,7","0","4,7","0","4,7","27","4,7","23","4,7","10.6","4,7,31,","0","4,,7,31,+","0.0","4,,7,31,+","4.6","4,,7,15,","42.8","4,7,08,",,,"0.0","7","33.3","4,,,7,3,2","31.7","4,,,7,5,2",,,,,,,,,"0.0","4,7","38.9","4,,,7,3,2","36.7","4,,,7,5,2",,,,,,,,,"25.6","4,,,7,3,2","26.7","4,,,7,5,2",,,,,,,,,"31.1","4,,,7,3,2","30.0","4,,,7,5,2",,,,,,,,,"29.4","4,,,7,3,2","29.1","4,,,7,5,2",,,,,,,,,,,"35.5","4,,,7,3,2","33.8","4,,,7,5,2",,,,,,,,,,,"11.9","4,,,7",,,"0","4,,,7","27.9","4,7","37.1","4,,,7","18.7","4,,,7",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2012-08",,,,,"145.9","3,7","8","3,7","4","3,7","0","3,7","0","3,7","0","3,7","0","3,7","0","3,7","28","3,7","18","3,7","8.9","3,7,20,","0","3,,7,31,+","0.0","3,,7,31,+","24.1","3,,7,17,","38.9","3,7,09,",,,"0.0","7","30.0","3,,,7,3,2","30.0","4,,,7,5,2",,,,,,,,,"0.0","3,7","37.8","3,,,7,3,2","36.1","4,,,7,5,2",,,,,,,,,"20.0","3,,,7,3,2","20.6","4,,,7,5,2",,,,,,,,,"24.4","3,,,7,3,2","26.7","4,,,7,5,2",,,,,,,,,"24.9","3,,,7,3,2","25.7","4,,,7,5,2",,,,,,,,,,,"32.3","3,,,7,3,2","31.0","4,,,7,5,2",,,,,,,,,,,"70.1","3,,,7",,,"0","3,,,7","23.5","3,7","33.2","3,,,7","13.9","3,,,7",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2012-09",,,,,"47.2","3,7","10","3,7","9","3,7","0","5,7","0","5,7","0","3,7","3","3,7","0","3,7","26","3,7","4","3,7","-1.1","3,7,26,+","0","5,,7,30,+","0.0","5,,7,30,+","25.4","3,,7,08,","34.4","3,7,08,",,,"56.2","7","24.4",",,,4,3,2","26.1",",,,3,5,2",,,,,,,,,"56.2","3,7","30.0",",,,4,3,2","27.8",",,,3,5,2",,,,,,,,,"10.0",",,,4,3,2","15.6",",,,3,5,2",,,,,,,,,"17.2",",,,4,3,2","18.9",",,,3,5,2",,,,,,,,,"18.0",",,,4,3,2","20.8",",,,3,5,2",,,,,,,,,,,"23.3",",,,4,3,2","23.7",",,,3,5,2",,,,,,,,,,,"125.7","3,,,7",,,"0","5,,,7","18.0","3,7","26.8","3,,,7","9.2","3,,,7",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2012-04",,,"23.0","7","0.0",",K","9",",K","5",",K","0",",K","0",",K","0",",K","3",",K","0",",K","3",",K","0",",K","-2.2",",K,12,","0",",,K,30,+","0.0",",,K,30,+","11.9",",,K,16,","23.3",",K,16,",,,"2817.7","7",,,,,,,,,,,,,"276.4",",K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.0",",,,K",,,"0",",,,K","9.1",",K","13.5",",,,K","4.7",",,,K",,,,,,,,,,,,
