"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INBL0009","HARTFORD CITY 0.2 NNW WB9HLA, IN US","40.45552","-85.374312","280.7","2019-10",,,,,,,"7","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"46.0","1,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1INJS0045","DE MOTTE 1.2 SSW, IN US","41.1842329","-87.2098597","203.0","2019-10",,,,,,,"8",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"43.2",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0014","W9HRZ SPENCER 0.2 W, IN US","39.2869","-86.7723","168.9","2019-10",,,,,,,"6","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"33.0","3,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.8","3,,,N",,,,,,,,,,,,,,,,,,
"US1INGB0013","PRINCETON 1.0 NW, IN US","38.367864","-87.580436","143.9","2019-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"41.1",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.1",",,,N",,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2019-10",,,"602.7","7","23.9","1,7","7","1,7","6","1,7","0","1,7","0","1,7","0","1,7","1","1,7","0","1,7","13","1,7","3","1,7","0.0","1,7,19,","0","1,,7,31,+","0.0","1,,7,31,+","43.7","1,,7,27,","32.8","1,7,03,+",,,"156.7","7",,,,,,,,,"153.0","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.3","1,,,7","0","1,,,7","14.0","1,7","20.5","1,,,7","7.6","1,,,7",,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2019-10",,,"625.8","7","23.0",",7","5",",7","5",",7","0",",7","0",",7","0",",7","6",",7","0",",7","10",",7","3",",7","-2.2",",7,12,","0",",,7,31,+","0.0",",T,7,31,","44.5",",,7,26,","33.3",",7,03,+",,,"224.7","7",,,,,,,,,"223.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.2",",,,7","0",",T,,7","11.9",",7","18.5",",,,7","5.2",",,,7",,,,,,,,,,
"US1INSH0020","KB9RBB FAIRLAND 0.9 SSW, IN US","39.5869","-85.8661","236.2","2019-10",,,,,,,"7","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"47.0","1,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INLG0011","LAGRANGE 9.9 E, IN US","41.648611","-85.230556","289.3","2019-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"33.3",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INBL0011","KA9VIS HARTFORD CITY 0.7 N, IN US","40.4619","-85.3729","282.5","2019-10",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"37.6",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00124260","INDIANAPOLIS WEATHER FORECAST OFFICE, IN US","39.7067","-86.2807","240.8","2019-10",,,"735.9","7","20.3",",7","7",",7","6",",7","0",",7","0",",7","0",",7","1",",7","0",",7","14",",7","2",",7","-2.2",",7,31,","0",",,7,31,+","0.0",",T,7,31,","51.1",",,7,26,","33.9",",7,01,",,,"169.8","7",,,,,,,,,"169.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.9",",,,7","0",",T,,7","13.5",",7","19.1",",,,7","7.9",",,,7",,,,,,,,,,
"US1INWN0018","RICHMOND 4.1 ESE, IN US","39.803889","-84.816667","338.0","2019-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"34.5",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INBL0016","KD9GWL HARTFORD CITY 0.6 NE, IN US","40.45866","-85.362855","277.4","2019-10",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"36.6",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INBL0015","KC9DCR HARTFORD CITY 0.3 SSW, IN US","40.4489","-85.374","276.5","2019-10",,,,,,,"8","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"36.8","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.3","2,,,N",,,,,,,,,,,,,,,,,,
"US1INCK0035","HENRYVILLE 2.6 E, IN US","38.53813","-85.719813","188.7","2019-10",,,,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"29.7",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2019-10",,,,,,,"9","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"50.0","1,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.7","1,,,N",,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2019-10",,,,,,,"9",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"32.3",",,7,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.0",",,,7",,,,,,,,,,,,,,,,,,
"US1INOW0009","SPENCER 7.0 S, IN US","39.185767","-86.778233","235.9","2019-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"54.4",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.2",",,,N",,,,,,,,,,,,,,,,,,
"USC00125117","LOGANSPORT CICOTT ST., IN US","40.7477","-86.3877","182.9","2019-10",,,"513.0","7","19.4",",7","5",",7","4",",7","0",",7","0",",7","0",",7","1",",7","0",",7","10",",7","1",",7","0.0",",7,19,","0",",,7,31,+","0.0",",,7,31,+","32.5",",,7,27,","32.2",",7,02,",,,"218.3","7",,,,,,,,,"208.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.5",",,,7","0",",,,7","12.2",",7","18.2",",,,7","6.3",",,,7",,,,,,,,,,
"US1INPM0016","GREENCASTLE 1.0 NNW, IN US","39.655241","-86.846214","231.6","2019-10",,,,,,,"5","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"22.6","4,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.8","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INLG0001","ORLAND 6.6 SSW, IN US","41.638525","-85.201982","302.1","2019-10",,,,,,,"9","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"11.7","4,,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.7","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INLG0006","LAGRANGE 9.4 ESE, IN US","41.603425","-85.243576","293.8","2019-10",,,,,,,"10","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"41.9","3,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.8","3,,,N",,,,,,,,,,,,,,,,,,
"US1INLG0005","LAGRANGE 1.3 ENE, IN US","41.6527","-85.3963","288.0","2019-10",,,,,,,"9","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"31.5","4,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.2","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INDV0001","WASHINGTON 1.5 NW, IN US","38.67543","-87.18996","145.1","2019-10",,,,,,,"9",",N","7",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","53.6",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.2",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INPM0011","GREENCASTLE 3.6 ESE, IN US","39.622102","-86.779007","240.5","2019-10",,,,,,,"7","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"52.6","3,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.4","3,,,N",,,,,,,,,,,,,,,,,,
"USC00122096","DECATUR 1 N, IN US","40.8483","-84.9299","239.3","2019-10",,,"505.0","7","19.2",",7","7",",7","5",",7","0",",7","0",",7","0",",7","2",",7","0",",7","11",",7","0",",7","0.0",",7,19,+","0",",,7,31,+","0.0",",,7,31,+","35.1",",,7,27,","31.7",",7,02,",,,"217.8","7",,,,,,,,,"204.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.8",",,,7","0",",,,7","12.4",",7","18.9",",,,7","5.9",",,,7",,,,,,,,,,
"USC00129724","WOODBURN 3 N, IN US","41.1645","-84.8482","216.4","2019-10",,,"449.8","7","17.3","2,7","9","3,7","3","3,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","11","2,7","0","2,7","0.6","2,7,21,+","0","2,,7,31,+","0.0","2,,7,31,+","35.8","3,,7,27,","31.7","2,7,02,",,,"217.2","7",,,,,,,,,"199.4","2,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.4",",a,,7","0","2,,,7","12.1","2,7","18.2","2,,,7","5.9","2,,,7",,,,,,,,,,
"US1INRP0006","BATESVILLE 0.4 SSW, IN US","39.29277778","-85.22083333","297.5","2019-10",,,,,,,"8","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"33.3","2,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.4","2,,,N",,,,,,,,,,,,,,,,,,
"US1INRP0004","OSGOOD 4.1 NE, IN US","39.16916","-85.23612","290.2","2019-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"33.8",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.9",",,,N",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2019-10",,,,,,,"10",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","55.6",",,7,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155.5",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2019-10",,,,,,,"8","2,N","5","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","34.3","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.7",",a,,N","0","2,,,N",,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2019-10",,,,,,,"6","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"46.7","4,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.1","4,,,N",,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2019-10",,,,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"38.1",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0032","MARION 6.5 N, IN US","40.642401","-85.685179","252.1","2019-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.0",",a,,N",,,,,,,,,,,,,,,,,,
"US1INGR0033","KB9ZLT UPLAND 1.5 NE, IN US","40.475187","-85.489599","285.9","2019-10",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"38.4",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INLP0072","LA PORTE 6.8 SW, IN US","41.546315","-86.816788","241.7","2019-10",,,,,,,"9","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"33.5","1,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.1","1,,,N",,,,,,,,,,,,,,,,,,
"US1INDV0012","PLAINVILLE 1.3 S, IN US","38.785","-87.1553","168.2","2019-10",,,,,,,"12","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"47.8","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.5","2,,,N",,,,,,,,,,,,,,,,,,
"US1INHW0027","KD9JAS KOKOMO 1.8 S, IN US","40.44948","-86.12671","260.3","2019-10",,,,,,,"5","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"45.7","5,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.2","5,,,N",,,,,,,,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2019-10",,,"615.6","7","23.9",",7","10",",7","6",",7","0",",7","0",",7","0",",7","2",",7","0",",7","13",",7","3",",7","-0.6",",7,14,","0",",,7,31,+","0.0",",,7,31,+","56.1",",,7,27,","33.9",",7,03,",,,"176.7","7",,,,,,,,,"174.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.5",",,,7","0",",,,7","13.5",",7","20.4",",,,7","6.6",",,,7",,,,,,,,,,
"US1INJS0073","WHEATFIELD 4.1 WSW, IN US","41.175333","-87.128839","209.1","2019-10",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"43.9",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.1",",,,N",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2019-10",,,,,,,"6",",7","5",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","32.5",",,7,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.1",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INWH0018","MONTICELLO 1.0 NNE, IN US","40.7605835795403","-86.7598995566368","205.4","2019-10",,,,,,,"10","2,N","5","2,N",,,,,,,,,,,,,,,,,,,,,"38.9","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.7",",a,,N",,,,,,,,,,,,,,,,,,
"US1INCK0018","JEFFERSONVILLE 0.8 NW, IN US","38.309792","-85.73601","147.8","2019-10",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"31.5",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.4",",,,N",,,,,,,,,,,,,,,,,,
"USC00126989","PLYMOUTH, IN US","41.3392","-86.3358","248.4","2019-10",,,"468.2","7","18.7",",7","11",",7","5",",7","0",",7","0",",7","0",",7","4",",7","0",",7","8",",7","1",",7","-0.6",",7,19,","0",",,7,31,+","0.0",",,7,31,+","35.1",",,7,27,","32.2",",7,02,",,,"240.0","7",,,,,,,,,"223.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.9",",,,7","0",",,,7","11.7",",7","17.5",",,,7","6.0",",,,7",,,,,,,,,,
"US1INNB0011","ALBION 3.7 S, IN US","41.341605","-85.415637","285.3","2019-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"31.5",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0008","MACY 2.7 SSE, IN US","40.92002","-86.1159","254.5","2019-10",,,,,,,"6","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"22.9","1,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0012","HUDSON 0.3 SE, IN US","41.53082","-85.07775","301.1","2019-10",,,,,,,"11","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"19.3","3,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.7",",a,,N",,,,,,,,,,,,,,,,,,
