"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00126989","PLYMOUTH, IN US","41.3392","-86.3358","248.4","2022-10",,,,,"1.7",",7","7","5,7","4","5,7","0","4,7","0","4,7","0",",7","4",",7","0",",7","9",",7","0",",7","-1.7",",7,21,","0","4,,7,31,+","0.0","4,T,7,19,+","29.0","5,,7,26,","25.6",",7,24,",,,,,,,,,,,"242.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.3",",a,,7","0","4,T,,7","10.6",",7","17.3",",,,7","3.9",",,,7",,,,,,,,,,
"US1INNB0011","ALBION 3.7 S, IN US","41.341605","-85.415637","285.3","2022-10",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"25.1",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0008","MACY 2.7 SSE, IN US","40.92002","-86.1159","254.5","2022-10",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"23.1",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0012","HUDSON 0.3 SE, IN US","41.53082","-85.07775","301.1","2022-10",,,,,,,"11","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"17.0","3,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.8",",a,,N",,,,,,,,,,,,,,,,,,
"US1INMM0009","PERU 4.6 SSE, IN US","40.69635","-86.02486","237.7","2022-10",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"22.1",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.2",",,,N",,,,,,,,,,,,,,,,,,
"USC00127959","SHAKAMAK STATE PARK, IN US","39.1613","-87.2436","167.3","2022-10",,,"655.5","7","5.0",",7","4",",7","4",",7",,,,,"0",",7","2",",7","0",",7","13",",7","0",",7","-2.2",",7,20,",,,,,"31.0",",,7,26,","26.7",",7,23,",,,"202.9","7",,,,,,,"171.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.7",",,,7",,,"13.0",",7","19.6",",,,7","6.3",",,,7",,,,,,,,,,
"US1INGR0026","KB9CRA GAS CITY 0.3 N, IN US","40.4941","-85.6065","259.7","2022-10",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"14.2",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0024","KC9QCJ SHAMROCK LAKES 3.0 NNW, IN US","40.4489","-85.4543","274.6","2022-10",,,,,,,"6","3,N","3","3,N",,,,,,,,,,,,,,,,,,,,,"11.2","3,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.1","3,,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0074","SOUTH BEND 3.3 SE, IN US","41.636669","-86.227544","259.7","2022-10",,,,,,,"11",",N","8",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",T,N,18,","33.0",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.0",",,,N","0",",T,,N",,,,,,,,,,,,,,,,
"US1INMM0012","DENVER 0.5 SSE, IN US","40.8578","-86.07183","206.3","2022-10",,,,,,,"9",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"26.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.2",",,,N",,,,,,,,,,,,,,,,,,
"USW00063898","BEDFORD 5 WNW, IN US","38.8882","-86.5707","231.6","2022-10",,,"630.2","R","2.1","1,R","5",",R","2",",R",,,,,"0","1,R","1","1,R","0",",R","15",",R","0",",R","-0.7","1,R,19,",,,,,"28.4",",,R,30,","25.8",",R,23,",,,"198.6","R",,,,,,,"162.4",",R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.9",",,,R",,,"13.0","1,R","19.3",",,,R","6.8","1,,,R",,,,,,,,,,
"US1INDB0011","CELESTINE 0.3 WSW, IN US","38.38237","-86.784242","165.2","2022-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.1","3,a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0005","HAMILTON 1.7 E, IN US","41.532404","-84.885299","277.1","2022-10",,,,,,,"10","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"16.0","5,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.5",",a,,N",,,,,,,,,,,,,,,,,,
"US1INHW0009","BURLINGTON 5.8 NE, IN US","40.546963","-86.326215","239.0","2022-10",,,,,,,"5","4,N","3","4,N",,,,,,,,,,,,,,,,,,,,,"26.2","4,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.4","4,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0007","ANGOLA 8.7 ESE, IN US","41.607934","-84.837635","301.1","2022-10",,,,,,,"11","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"16.5","1,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.3","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0009","ANGOLA 4.1 N, IN US","41.701001","-84.986686","328.0","2022-10",,,,,,,"9",",N","7",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","14.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.0",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"USC00121187","BUTLER 1 SE, IN US","41.4083","-84.8536","259.1","2022-10",,,,,,,"10",",7","4",",7",,,,,,,,,,,,,,,,,,,,,"17.3",",,7,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.5",",,,7",,,,,,,,,,,,,,,,,,
"US1INNB0024","KENDALLVILLE 4.5 NW, IN US","41.497119","-85.307049","296.6","2022-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"21.6",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INSW0003","VEVAY 0.6 NE, IN US","38.749254","-85.06287","146.9","2022-10",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"11.9",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INDB0017","HOLLAND 0.2 W, IN US","38.24548","-87.04204","160.6","2022-10",,,,,,,"4",",N","3",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","20.6",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.8",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INFD0033","GEORGETOWN 1.6 E, IN US","38.29706","-85.94596","242.3","2022-10",,,,,,,"4",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","14.0",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.5",",,,N","0","4,,,N",,,,,,,,,,,,,,,,
"USW00053866","SHELBYVILLE MUNICIPAL AIRPORT, IN US","39.58545","-85.79982","244.4","2022-10","4.0",",W","778.4","W","5.3",",W","2","3,W","0","3,W",,,,,"0",",W","2",",W","0",",W","16",",W","0",",W","-1.0",",W,20,",,,,,"0.8","3,,W,18,","26.7",",W,23,",,,"194.7","W",,,,,,,"165.0",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.3","3,,,W",,,"13.2",",W","20.4",",,,W","6.0",",,,W","200",",W","220",",W",,,"12.5",",W","16.5",",W"
"US1INHN0011","MCCORDSVILLE 2.6 NE, IN US","39.937","-85.9","259.1","2022-10",,,,,,,"6",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,T,N,18,","17.0",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.4",",,,N","0","5,T,,N",,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2022-10",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2022-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"14.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0040","BLOOMINGTON 4.1 SSW, IN US","39.110489","-86.548613","202.7","2022-10",,,,,,,"7","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"19.1","1,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2022-10",,,,,"2.5",",7","6",",7","4",",7","0",",7","0",",7","0",",7","8",",7","0",",7","12",",7","0",",7","-1.7",",7,20,","0",",,7,31,+","0.0",",T,7,18,","26.7",",,7,26,","25.6",",7,24,+",,,,,,,,,,,"240.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.6",",,,7","0",",T,,7","10.7",",7","18.0",",,,7","3.3",",,,7",,,,,,,,,,
"US1INFD0030","GREENVILLE 2.6 SSW, IN US","38.3383","-86.0087","222.2","2022-10",,,,,,,"4",",N","2",",N",,,"1","4,N",,,,,,,,,,,,,,,"25.0","4,,N,18,","21.1",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.2",",,,N","25","4,,,N",,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2022-10",,,,,,,"9",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"25.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0134","VALPARAISO 1.7 N, IN US","41.5018","-87.046","253.3","2022-10",,,,,,,"9","5,N","6","5,N",,,,,,,,,,,,,,,,,,,,,"73.7","5,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.9","5,,,N",,,,,,,,,,,,,,,,,,
"US1INJY0022","W9JKL PORTLAND 0.6 SSW, IN US","40.42465","-84.986","278.0","2022-10",,,,,,,"7","4,N","3","4,N",,,,,,,,,,,,,,,,,,,,,"8.4","4,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.3","4,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2022-10",,,,,,,"8","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"13.5","1,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.8","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0064","MISHAWAKA 2.0 E, IN US","41.6649124771357","-86.1308021843433","221.0","2022-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"33.8",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0009","BOWLING GREEN 0.4 S, IN US","39.37712","-87.00957","200.3","2022-10",,,,,,,"1","3,N","1","3,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","3.0","3,,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.0","3,,,N","0","4,,,N",,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2022-10",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"80.8",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2022-10",,,,,,,"5",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","27.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.7",",,,N","0","5,,,N",,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2022-10",,,,,,,"5","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"25.7","2,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.5","2,,,N",,,,,,,,,,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2022-10",,,"746.4","U","7.3",",U",,,,,,,,,"0",",U","1",",U","0",",U","16",",U","0",",U","-1.7",",U,20,",,,,,,,"26.7",",U,24,+",,,"186.0","U",,,,,,,"155.8",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.5",",U","20.4",",,,U","6.7",",,,U",,,,,,,,,,
"US1INHW0003","KOKOMO 4.6 ESE, IN US","40.452784","-86.050761","257.9","2022-10",,,,,,,"8",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"21.8",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0018","UPLAND 2.4 SSE, IN US","40.430175","-85.496869","279.2","2022-10",,,,,,,"6","5,N","4","5,N",,,,,,,,,,,,,,,,,,,,,"9.1","5,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.2","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INWH0002","BURNETTSVILLE 9.9 NNW, IN US","40.897723","-86.652514","213.1","2022-10",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"23.4",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INJY0023","REDKEY 0.6 SE, IN US","40.34238","-85.144846","295.4","2022-10",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"9.9",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0034","UNIONVILLE 3.2 NNW, IN US","39.272542","-86.438802","253.3","2022-10",,,,,,,"5","3,N","3","3,N",,,,,,,,,,,,,,,,,,,,,"25.7","3,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.3","3,,,N",,,,,,,,,,,,,,,,,,
"USC00122041","DANVILLE 3 SW, IN US","39.7344","-86.5361","291.4","2022-10",,,,,,,"4","5,7","2","5,7","0","4,7","0","4,7",,,,,,,,,,,,,"0","4,,7,31,+","5.0","4,,7,18,","35.8","5,,7,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.5",",a,,7","5","4,,,7",,,,,,,,,,,,,,,,
"US1INDB0001","HUNTINGBURG 0.4 SSW, IN US","38.29294","-86.9611","153.3","2022-10",,,,,,,"4",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","21.1",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.9",",,,N","0","5,,,N",,,,,,,,,,,,,,,,
"US1INMN0039","BLOOMINGTON 2.7 E, IN US","39.1737339","-86.472553","258.8","2022-10",,,,,,,"4",",N","3",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","25.9",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.7",",,,N","0","4,,,N",,,,,,,,,,,,,,,,
"USC00126400","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","41.3588","-85.6997","289.9","2022-10",,,"430.4","D","0.6",",7","12",",7","8",",7","1",",7","1",",7","0",",7","3",",7","0",",7","10",",7","0",",7","-1.1",",7,20,","51",",,7,17,","69.0",",,7,17,","23.9",",,7,17,","24.4",",7,23,+",,,"282.1","D",,,,,,,"219.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.1",",,,7","69",",,,7","11.3",",7","17.2",",,,7","5.4",",,,7",,,,,,,,,,
"US1INMN0037","BLOOMINGTON 1.7 NNW, IN US","39.19","-86.528889","231.6","2022-10",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"21.6",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00126401","NORTH JUDSON 3 S, IN US","41.1734","-86.7571","213.4","2022-10",,,,,,,"10",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",T,7,19,","37.6",",,7,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.0",",,,7","0",",T,,7",,,,,,,,,,,,,,,,
"US1INDB0006","JASPER 5.7 ESE, IN US","38.364437","-86.845345","170.1","2022-10",,,,,,,"3",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","15.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.9",",,,N","0","5,,,N",,,,,,,,,,,,,,,,
"US1INFD0022","GALENA 3.0 SE, IN US","38.32283333","-85.89583333","253.3","2022-10",,,,,,,"5",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","13.2",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.4",",,,N","0","5,,,N",,,,,,,,,,,,,,,,
"US1INDB0007","JASPER 8.8 NW, IN US","38.4899","-87.0399","153.9","2022-10",,,,,,,"3",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"17.8",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0033","ANGOLA 1.7 WNW, IN US","41.65236","-85.02961","317.0","2022-10",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"15.2",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0013","SPEEDWAY 6.2 SSW, IN US","39.706689","-86.28095","243.2","2022-10",,,,,,,"5",",N","2",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",T,N,18,","26.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.4",",,,N","0",",T,,N",,,,,,,,,,,,,,,,
"US1INMN0031","BLOOMINGTON 7.1 E, IN US","39.18576","-86.39086","176.8","2022-10",,,,,,,"6",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,T,N,18,","20.8",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.2",",,,N","0","5,T,,N",,,,,,,,,,,,,,,,
"US1INPT0117","VALPARAISO 5.5 SSW, IN US","41.4078612","-87.1043981","225.2","2022-10",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"68.8",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0132","INDIANAPOLIS 8.0 N, IN US","39.890667","-86.119217","223.1","2022-10",,,,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"20.6",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0037","ANGOLA 8.8 ESE, IN US","41.616385","-84.834422","297.8","2022-10",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0003","VALPARAISO 2.0 WSW, IN US","41.46741","-87.08746","220.1","2022-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"35.6",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0002","K9NQW MARION 1.8 NW, IN US","40.566198","-85.692177","260.9","2022-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.8",",a,,N",,,,,,,,,,,,,,,,,,
"US1INNB0037","ALBION 2.9 S, IN US","41.353055","-85.421795","285.0","2022-10",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"25.9",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0003","MIDDLEBURY 2.6 WSW, IN US","41.6624","-85.760218","278.0","2022-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"32.5",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INJY0012","PORTLAND 2.3 S, IN US","40.399731","-84.984218","285.0","2022-10",,,,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"8.4",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0008","WAKARUSA 2.4 NNE, IN US","41.56551","-85.9933","256.0","2022-10",,,,,,,"11",",N","7",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",T,N,18,","20.0",",,N,18,","32.0",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.6",",,,N","20",",,,N",,,,,,,,,,,,,,,,
"US1INMN0023","KC9RPX ELLETTSVILLE 0.5 W, IN US","39.2319","-86.6315","238.0","2022-10",,,,,,,"8",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"25.7",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.0",",,,N",,,,,,,,,,,,,,,,,,
"USC00124356","JAMESTOWN 2 E, IN US","39.9237","-86.5984","293.2","2022-10",,,"482.3","7","1.1",",7",,,,,"0",",7","0",",7","0",",7","6",",7","0",",7","14",",7","0",",7","-3.3",",7,20,","0",",T,7,18,","0.0",",T,7,18,",,,"25.0",",7,24,+",,,"266.1","7",,,,,,,"217.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",",T,,7","11.4",",7","18.4",",,,7","4.3",",,,7",,,,,,,,,,
"US1INLW0031","MITCHELL 2.1 N, IN US","38.766374","-86.473671","201.5","2022-10",,,,,,,"3",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","31.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.1",",,,N","0","3,,,N",,,,,,,,,,,,,,,,
"US1INCK0006","CHARLESTOWN 2.6 N, IN US","38.490847","-85.667716","191.1","2022-10",,,,,,,"3",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","17.3",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.5",",,,N","0","5,,,N",,,,,,,,,,,,,,,,
