"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00124249","INDIANAPOLIS EAGLE CREEK 4 NNE, IN US","39.90746","-86.28911","249.3","2011-10",,,,,,,"10",",7","6",",7",,,,,,,,,,,,,,,,,,,,,"39.1",",,7,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.7",",,,7",,,,,,,,,,,,,,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2011-10",,,,,"1.7",",7","8",",7","6",",7","0",",7","0",",7","0",",7","3",",7","0",",7","13",",7","0",",7","-1.7",",7,31,+","0",",,7,31,+","0.0",",,7,31,+","45.0",",,7,20,","28.9",",7,08,",,,,,,,,,,,,,,,,,"189.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.3",",,,7",,,"0",",,,7","12.3",",7","19.2",",,,7","5.4",",,,7",,,,,,,,,,,,
"US1INGB0008","HAZLETON 2.5 S, IN US","38.45263","-87.5336","145.4","2011-10",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"25.1",",,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBL0007","HARTFORD CITY 4.8 NW, IN US","40.5069","-85.4275","270.1","2011-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"51.1",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0045","DE MOTTE 1.2 SSW, IN US","41.1842329","-87.2098597","203.0","2011-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"33.5",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INGB0012","PRINCETON 1.0 WSW, IN US","38.352631","-87.588008","139.9","2011-10",,,,,,,"5",",N","5",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","50.3",",,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.0",",,,N",,,"0","5,,,N",,,,,,,,,,,,,,,,,,
"US1INGB0013","PRINCETON 1.0 NW, IN US","38.367864","-87.580436","143.9","2011-10",,,,,,,"5",",N","5",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","45.7",",,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.0",",,,N",,,"0","4,,,N",,,,,,,,,,,,,,,,,,
"USC00124372","JASPER, IN US","38.3856","-86.9406","137.2","2011-10",,,,,"8.0",",7","9",",K","6",",K",,,,,"0",",7","0",",7","0",",7","12",",7","0",",7","0.6",",7,30,",,,,,"11.9",",,K,19,","28.3",",7,07,+",,,,,,,,,,,,,,,,,"143.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.8",",,,K",,,,,"13.9",",7","19.9",",,,7","8.0",",,,7",,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2011-10",,,,,"1.1","1,7","13","1,7","7","1,7",,,,,"0","1,7","4","1,7","0","1,7","11","1,7","0","1,7","-2.2","1,7,30,+",,,,,"42.7","1,,7,19,","28.3","1,7,07,",,,,,,,,,,,,,,,,,"204.0","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.5","1,,,7",,,,,"11.6","1,7","17.8","1,,,7","5.3","1,,,7",,,,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2011-10",,,"718.8","K","4.0",",K","10",",K","4",",K",,,,,"0",",K","3",",K","0",",K","14",",K","0",",K","-3.3",",K,30,",,,,,"26.7",",,K,27,","28.9",",K,08,+",,,"204.5","K",,,,,,,,,,,,,"162.0",",K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.4",",,,K",,,,,"13.2",",K","20.3",",,,K","6.1",",,,K",,,,,,,,,,,,
"US1INJS0047","REMINGTON 0.3 N, IN US","40.766648","-87.151963","223.7","2011-10",,,,,,,"10",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"24.4",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0012","BOURBON 0.6 S, IN US","41.2887","-86.1145","256.3","2011-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"53.3",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2011-10",,,"755.9","K","6.7",",K","7",",K","7",",K","0",",K","0",",K","0",",K","2",",K","0",",K","14",",K","0",",K","-4.4",",K,30,","0",",,K,31,+","0.0",",,K,31,+","35.6",",,K,20,","29.4",",K,07,",,,"208.5","K",,,,,,,,,,,,,"161.6",",K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.3",",,,K",,,"0",",,,K","13.3",",K","20.3",",,,K","6.4",",,,K",,,,,,,,,,,,
"US1INML0013","PLYMOUTH 6.4 NW, IN US","41.410116667","-86.403916667","244.8","2011-10",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"50.8",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2011-10",,,,,,,"9",",7","5",",7",,,,,,,,,,,,,,,,,,,,,"26.7",",,7,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.2",",,,7",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0011","LAGRANGE 9.9 E, IN US","41.648611","-85.230556","289.3","2011-10",,,,,,,"14","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"36.6","2,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.1","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJK0008","SEYMOUR 0.2 SSW, IN US","38.955811","-85.887568","185.0","2011-10",,,,,,,"8","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"29.7","1,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.0","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0013","ORLAND 1.4 W, IN US","41.7336126","-85.1988012","287.7","2011-10",,,,,,,"13","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"43.2","1,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.1","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0006","WASHINGTON 2.6 SSW, IN US","38.621697","-87.182917","143.0","2011-10",,,,,,,"9","2,N","6","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","15.0","2,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.6","2,,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
"US1INOW0002","SPENCER 4.4 E, IN US","39.29467","-86.68782","228.9","2011-10",,,,,,,"7","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"27.7","4,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.2","2,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2011-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"34.5",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2011-10",,,,,,,"6",",7","5",",7",,,,,,,,,,,,,,,,,,,,,"17.0",",,7,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.8",",,,7",,,,,,,,,,,,,,,,,,,,,,
"US1INOW0009","SPENCER 7.0 S, IN US","39.185767","-86.778233","235.9","2011-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"32.0",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125117","LOGANSPORT CICOTT ST., IN US","40.7477","-86.3877","182.9","2011-10",,,"580.6","7","2.2",",7","10",",7","6",",7","0",",7","0",",7","0",",7","5",",7","0",",7","11",",7","0",",7","-1.1",",7,31,+","0",",,7,31,+","0.0",",,7,31,+","39.9",",,7,20,","28.3",",7,09,+",,,"285.7","7",,,,,,,,,,,,,"207.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.4",",,,7",,,"0",",,,7","11.7",",7","18.3",",,,7","5.1",",,,7",,,,,,,,,,,,
"US1INLG0008","LAGRANGE 7.2 ESE, IN US","41.618486","-85.281697","299.9","2011-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"45.2",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0007","LAGRANGE 0.2 NNE, IN US","41.64589","-85.415409","276.8","2011-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.5",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0006","LAGRANGE 9.4 ESE, IN US","41.603425","-85.243576","293.8","2011-10",,,,,,,"11","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"46.2","2,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.5",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0005","LAGRANGE 1.3 ENE, IN US","41.6527","-85.3963","288.0","2011-10",,,,,,,"14","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"41.9","2,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.3",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0001","WASHINGTON 1.5 NW, IN US","38.67543","-87.18996","145.1","2011-10",,,,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"18.3",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPM0012","REELSVILLE 2.6 SSW, IN US","39.52436667","-86.99023333","221.3","2011-10",,,,,,,"10",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"38.9",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124272","INDIANAPOLIS SE SIDE, IN US","39.7164","-86.0678","257.6","2011-10",,,"613.7","7","2.8",",7","12",",7","6",",7",,,,,"0",",7","5",",7","0",",7","12",",7","0",",7","-2.2",",7,30,",,,,,"43.9",",,7,20,","28.3",",7,08,",,,"280.2","7",,,,,,,,,,,,,"209.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.4",",,,7",,,,,"11.7",",7","17.9",",,,7","5.4",",,,7",,,,,,,,,,,,
"US1INPM0011","GREENCASTLE 3.6 ESE, IN US","39.622102","-86.779007","240.5","2011-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"41.7",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPM0010","GREENCASTLE 3.9 SSE, IN US","39.588476","-86.817708","221.9","2011-10",,,,,,,"11","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"36.1","1,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.6","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0017","WASHINGTON 3.3 SE, IN US","38.620518","-87.135882","149.0","2011-10",,,,,,,"7","2,N","5","2,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","21.8","2,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.0","2,,,N",,,"0","3,,,N",,,,,,,,,,,,,,,,,,
"USC00122096","DECATUR 1 N, IN US","40.8483","-84.9299","239.3","2011-10",,,"580.8","7","0.3",",7","11",",7","7",",7","0",",7","0",",7","0",",7","6",",7","0",",7","11",",7","0",",7","-3.3",",7,30,","0",",,7,31,+","0.0",",,7,31,+","55.9",",,7,20,","28.3",",7,09,",,,"296.7","7",,,,,,,,,,,,,"215.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.5",",,,7",,,"0",",,,7","11.4",",7","18.0",",,,7","4.8",",,,7",,,,,,,,,,,,
"USC00129724","WOODBURN 3 N, IN US","41.1645","-84.8482","216.4","2011-10",,,,,"0.0",",7","11",",7","6",",7","0",",7","0",",7","0",",7","6",",7","0",",7","9",",7","0",",7","-2.8",",7,31,","0",",,7,31,+","0.0",",T,7,01,","42.7",",,7,20,","28.3",",7,09,",,,,,,,,,,,,,,,,,"222.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.3",",,,7",,,"0",",T,,7","11.1",",7","17.6",",,,7","4.7",",,,7",,,,,,,,,,,,
