"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INGR0019","MARION 1.8 N, IN US","40.57465","-85.665281","259.1","2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.8","4,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWH0002","BURNETTSVILLE 9.9 NNW, IN US","40.897723","-86.652514","213.1","2012-10",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"36.1",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122041","DANVILLE 3 SW, IN US","39.7344","-86.5361","291.4","2012-10",,,,,,,"10","3,7","6","3,7","0","1,7","0","1,7",,,,,,,,,,,,,"0","1,,7,31,+","0.0","1,,7,31,+","33.8","3,,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.5",",a,,7",,,"0","1,,,7",,,,,,,,,,,,,,,,,,
"US1INDB0001","HUNTINGBURG 0.4 SSW, IN US","38.29294","-86.9611","153.3","2012-10",,,,,,,"8",",N","5",",N","0","3,N","0",",N",,,,,,,,,,,,,"0","3,,N,31,+","0.0",",,N,31,+","22.1",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.8",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"USC00126400","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","41.3588","-85.6997","289.9","2012-10",,,"587.2","7","2.6",",7","17",",7","10",",7","0",",7","0",",7","0",",7","2",",7","0",",7","4",",7","0",",7","-1.7",",7,08,","0",",,7,31,+","0.0",",T,7,30,","15.0",",,7,17,","25.6",",7,24,+",,,"332.5","7",,,,,,,,,"255.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.1",",,,7",,,"0",",T,,7","10.2",",7","15.0",",,,7","5.4",",,,7",,,,,,,,,,,,
"USC00126401","NORTH JUDSON 3 S, IN US","41.1734","-86.7571","213.4","2012-10",,,,,,,"15",",7","10",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","33.3",",,7,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.9",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INLW0022","KB9LGS OOLITIC 2.2 N, IN US","38.9232","-86.5339","187.8","2012-10",,,,,,,"5","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"41.1","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.9","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDB0006","JASPER 5.7 ESE, IN US","38.364437","-86.845345","170.1","2012-10",,,,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"22.6",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0022","GALENA 3.0 SE, IN US","38.32283333","-85.89583333","253.3","2012-10",,,,,,,"4",",N","4",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","24.9",",,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.6",",,,N",,,"0","4,,,N",,,,,,,,,,,,,,,,,,
"US1INFD0023","FLOYDS KNOBS 1.7 NW, IN US","38.343234","-85.895055","276.1","2012-10",,,,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"22.4",",,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDB0004","HUNTINGBURG 6.2 WSW, IN US","38.2797","-87.0709","162.2","2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.7",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0013","SPEEDWAY 6.2 SSW, IN US","39.706689","-86.28095","243.2","2012-10",,,,,,,"12",",N","9",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","23.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.4",",,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
"US1INPT0114","VALPARAISO 6.2 SW, IN US","41.422272","-87.145972","242.3","2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.7",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0009","ELKHART 3.1 SSE, IN US","41.622756","-86.012699","238.0","2012-10",,,,,,,"16",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPT0003","VALPARAISO 2.0 WSW, IN US","41.46741","-87.08746","220.1","2012-10",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"21.8",",,N,21,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTN0007","ATLANTA 4.1 ENE, IN US","40.232863","-85.952635","262.1","2012-10",,,,,,,"13",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"30.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTN0008","TIPTON 0.5 W, IN US","40.282307","-86.049228","264.0","2012-10",,,,,,,"15","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"34.8","1,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.7","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTN0009","K9WKK TIPTON 1.3 NW, IN US","40.2969","-86.0574","267.0","2012-10",,,,,,,"15",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"27.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0001","WAKARUSA 0.3 WSW, IN US","41.53322","-86.019","259.1","2012-10",,,,,,,"18",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"18.3",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0003","MIDDLEBURY 2.6 WSW, IN US","41.6624","-85.760218","278.0","2012-10",,,,,,,"19","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"18.0","4,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.9","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INGR0007","LA FONTAINE 3.4 ESE, IN US","40.652935","-85.662348","261.2","2012-10",,,,,,,"18","1,N","14","1,N",,,,,,,,,,,,,,,,,,,,,"24.4","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.0","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0007","MILLERSBURG 0.5 SW, IN US","41.520929","-85.700842","271.0","2012-10",,,,,,,"16",",N","9",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","18.0",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.7",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0008","WAKARUSA 2.4 NNE, IN US","41.56551","-85.9933","256.0","2012-10",,,,,,,"21",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"14.7",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124356","JAMESTOWN 2 E, IN US","39.9237","-86.5984","293.2","2012-10",,,"589.7","7","0.8",",7",,,,,"0",",7","0",",7","0",",7","4",",7","0",",7","5",",7","0",",7","-1.1",",7,09,","0",",,7,31,+","0.0",",,7,31,+",,,"24.4",",7,25,+",,,"330.9","7",,,,,,,,,"247.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",",,,7","10.4",",7","15.5",",,,7","5.2",",,,7",,,,,,,,,,,,
"USC00125322","MARENGO, IN US","38.3755","-86.3397","176.8","2012-10",,,,,,,"11","3,7","6","3,7",,,,,,,,,,,,,,,,,,,,,"32.5","3,,7,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.5",",a,,7",,,,,,,,,,,,,,,,,,,,,,
"US1INCK0006","CHARLESTOWN 2.6 N, IN US","38.490847","-85.667716","191.1","2012-10",,,,,,,"8","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"28.7","2,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.9","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0016","SELLERSBURG 2.1 SW, IN US","38.369774","-85.7849576","160.6","2012-10",,,,,,,"7","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"25.1","3,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0002","LAWRENCE 2.0 ENE, IN US","39.880253","-85.953487","259.1","2012-10",,,,,,,"14","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"31.8","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0020","KB9RNB BLOOMINGTON 10.5 SSE, IN US","39.0289","-86.4376","176.8","2012-10",,,,,,,"10","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"18.3","4,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.3","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPT0106","CROWN POINT 7.8 E, IN US","41.402639","-87.210489","232.9","2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.1","3,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USW00053842","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","39.82483","-86.29583","247.4","2012-10","3.4",",W","726.6","W","0.3","1,W","13",",W","11",",W","0",",W","0",",W","0","1,W","2","1,W","0","1,W","5","1,W","0","1,W","-0.5","1,W,08,","0",",,W,31,+","0.0",",,W,31,+","33.0",",,W,05,","25.6","1,W,24,",,,"285.0","W",,,,,,,,,"225.8","1,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.4",",,,W",,,"0",",,,W","10.8","1,W","15.7","1,,,W","6.0","1,,,W",,,"290",",W","200","1,W",,,"13.9",",W","19.7","1,W"
"US1INSN0026","HAMILTON 0.7 N, IN US","41.5425","-84.9149","278.6","2012-10",,,,,,,"18","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"7.1","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.3","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPT0110","CHESTERTON 1.4 ENE, IN US","41.61204","-87.034011","194.5","2012-10",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"20.1",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJY0008","KC9LQY PORTLAND 5.4 SW, IN US","40.388","-85.0643","287.1","2012-10",,,,,,,"17","2,N","10","2,N",,,,,,,,,,,,,,,,,,,,,"25.4","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.0","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0009","LOGANSPORT 1.7 ENE, IN US","40.760309","-86.327043","194.2","2012-10",,,,,,,"16",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0030","GOSHEN 6.7 W, IN US","41.585325","-85.963973","249.3","2012-10",,,,,,,"21","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"19.3","1,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0031","NAPPANEE 3.5 NW, IN US","41.475563","-86.040129","267.9","2012-10",,,,,,,"14","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"16.0","4,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.5","2,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00121256","CANNELTON, IN US","37.8994","-86.7072","122.5","2012-10",,,"947.3","7","10.6",",7","7",",7","7",",7",,,,,"0",",7","0",",7","0",",7","14",",7","0",",7","1.7",",7,30,",,,,,"32.0",",,7,02,","27.2",",7,24,+",,,"164.8","7",,,,,,,,,"143.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.7",",,,7",,,,,"14.0",",7","19.4",",,,7","8.6",",,,7",,,,,,,,,,,,
"US1INMG0021","MARTINSVILLE 2.3 SE, IN US","39.39605","-86.39561667","194.8","2012-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"28.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMG0023","K9OJS CLOVERDALE 8.4 E, IN US","39.5128","-86.6418","246.3","2012-10",,,,,,,"10","3,N","10","3,N",,,,,,,,,,,,,,,,,,,,,"45.7","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"151.1","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125613","MIDDLETOWN 2 W, IN US","40.063","-85.5777","286.5","2012-10",,,"577.1","7","2.3",",7","12",",7","8",",7","0",",7","0",",7","0",",7","4",",7","0",",7","7",",7","0",",7","-2.8",",7,09,","0",",,7,31,+","0.0",",T,7,31,","31.0",",,7,06,","25.6",",7,25,",,,"331.6","7",,,,,,,,,"245.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.5",",,,7",,,"0",",T,,7","10.5",",7","16.1",",,,7","4.9",",,,7",,,,,,,,,,,,
"US1INMG0024","N9JPX PARAGON 3.2 ENE, IN US","39.4058","-86.5045","180.7","2012-10",,,,,,,"11","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"25.4","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.3","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0036","MISHAWAKA 5.9 SE, IN US","41.6011654","-86.0997298","250.5","2012-10",,,,,,,"18",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"24.9",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0034","WALKERTON 4.1 ENE, IN US","41.4869","-86.4082","227.4","2012-10",,,,,,,"17",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"26.2",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126705","PAOLI, IN US","38.5555","-86.4858","170.7","2012-10",,,,,"1.4","2,7","5","1,7","4","1,7",,,,,"0",",7","4",",7","0","2,7","11","2,7","0","2,7","-1.7",",7,12,+",,,,,"28.2","1,,7,06,","26.7","2,7,25,+",,,"239.3","7",,,,,,,,,"189.8","2,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.7","1,,,7",,,,,"11.8","2,7","18.5","2,,,7","5.1",",,,7",,,,,,,,,,,,
"US1INBN0011","LEBANON 6.2 ESE, IN US","40.026097","-86.361871","292.0","2012-10",,,,,,,"14","2,N","10","2,N",,,,,,,,,,,,,,,,,,,,,"30.2","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.4","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0032","NEW CARLISLE 3.3 SSW, IN US","41.657684","-86.526204","251.8","2012-10",,,,,,,"17",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"24.1",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0014","WHITESTOWN 0.7 SSW, IN US","39.986","-86.3518","287.1","2012-10",,,,,,,"14",",N","7",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","28.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.6",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0031","NEW CARLISLE 0.3 WNW, IN US","41.70675","-86.5157","251.2","2012-10",,,,,,,"20","4,N","11","4,N",,,,,,,,,,,,,,,,,,,,,"21.6","4,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.3","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2012-10","4.8",",X","603.9","X","3.4",",X","20",",X","13",",X","0",",X","0",",X","0",",X","1",",X","0",",X","5",",X","0",",X","-0.6",",X,08,","0",",,X,31,+","0.0",",,X,31,+","20.1",",,X,14,","26.7",",X,04,",,,"331.4","X",,,,,,,,,"248.3",",X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.7",",,,X",,,"0",",,,X","10.4",",X","15.3",",,,X","5.6",",,,X",,,"350",",X","350",",X",,,"18.3",",X","23.7",",X"
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2012-10",,,,,,,"15",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"26.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INST0001","NORTH JUDSON 5.7 ESE, IN US","41.178405","-86.67906","223.1","2012-10",,,,,,,"15",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"27.4",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0007","BLOOMINGTON 6.5 WNW, IN US","39.208272","-86.630458","253.9","2012-10",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"39.1",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0008","BLOOMINGTON 6.9 S, IN US","39.0662","-86.5272","223.1","2012-10",,,,,,,"9","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"45.0","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.0","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0007","LOGANSPORT 2.2 NNW, IN US","40.782199","-86.374012","221.6","2012-10",,,,,,,"12","5,N","9","5,N",,,,,,,,,,,,,,,,,,,,,"20.3","5,,N,24,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.4","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0017","THORNTOWN 3.4 SW, IN US","40.090749","-86.650062","267.9","2012-10",,,,,,,"16","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"27.9","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.4","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0002","BLOOMINGTON 7.1 WSW, IN US","39.141","-86.65","289.9","2012-10",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"40.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2012-10",,,,,,,"22",",7","10",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","8.0",",,7,10,","21.1",",,7,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.6",",,,7",,,"8",",,,7",,,,,,,,,,,,,,,,,,
"US1INEL0020","GOSHEN 1.9 NW, IN US","41.594164","-85.866005","242.9","2012-10",,,,,,,"16",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"15.7",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0003","ELLETTSVILLE 2.7 NE, IN US","39.261861","-86.593625","233.2","2012-10",,,,,,,"15",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"34.0",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2012-10",,,"727.1","7","2.5",",7","14",",7","10",",7","0",",7","0",",7","0",",7","8",",7","0",",7","10",",7","0",",7","-2.8",",7,08,","0",",,7,31,+","0.0",",,7,31,+","23.6",",,7,23,","27.2",",7,05,",,,"293.9","7","16.7",",,,7,3,2","16.1",",,,7,5,2",,,,,"229.0",",7","25.6",",,,7,3,2","22.2",",,,7,5,2",,,,,"4.4",",,,7,3,2","6.7",",,,7,5,2",,,,,"7.8",",,,7,3,2","7.8",",,,7,5,2",,,,,"10.7",",,,7,3,2","11.8",",,,7,5,2",,,,,,,"16.5",",,,7,3,2","15.2",",,,7,5,2",,,,,,,"101.6",",,,7",,,"0",",,,7","11.0",",7","17.0",",,,7","5.1",",,,7",,,,,,,,,,,,
