"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INJS0060","W9OPR WHEATFIELD 1.4 ENE, IN US","41.1977","-87.0268","203.9","2017-10",,,,,,,"12","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"52.1","5,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.2","5,,,N",,,,,,,,,,,,,,,,,,
"US1INJS0045","DE MOTTE 1.2 SSW, IN US","41.1842329","-87.2098597","203.0","2017-10",,,,,,,"12","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"66.5","2,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1INGB0013","PRINCETON 1.0 NW, IN US","38.367864","-87.580436","143.9","2017-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"35.8",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INJS0049","DE MOTTE 4.1 SW, IN US","41.166826","-87.264025","207.3","2017-10",,,,,,,"16",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"67.1",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170.1",",,,N",,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2017-10",,,"442.9","7","15.0",",7","15",",7","9",",7","0",",7","0",",7","0",",7","4",",7","0",",7","16",",7","0",",7","-1.1",",7,26,","0",",,7,31,+","0.0",",,7,31,+","42.4",",,7,06,","27.8",",7,04,",,,"194.0","7",,,,,,,,,"145.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.9",",,,7","0",",,,7","14.1",",7","19.9",",,,7","8.3",",,,7",,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2017-10",,,"581.4","7","21.6",",7","12",",7","8",",7","0",",7","0",",7","0",",7","4",",7","0",",7","19",",7","0",",7","-2.8",",7,30,","0",",,7,31,+","0.0",",,7,31,+","48.5",",,7,08,","28.3",",7,03,",,,"167.6","7",,,,,,,,,"137.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.2",",,,7","0",",,,7","14.6",",7","20.1",",,,7","9.1",",,,7",,,,,,,,,,
"US1INOW0017","SPENCER 0.6 ESE, IN US","39.285304","-86.758093","171.0","2017-10",,,,,,,"17","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"40.9","1,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.1","1,,,N",,,,,,,,,,,,,,,,,,
"USC00124497","KENDALLVILLE, IN US","41.4499","-85.2272","301.8","2017-10",,,,,,,"13","1,7","9","1,7","0","1,7","0","1,7",,,,,,,,,,,,,"0","1,,7,31,+","0.0","1,,7,31,+","18.8","1,,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.4","1,,,7","0","1,,,7",,,,,,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2017-10",,,"616.5","7","26.9",",7","11",",7","9",",7","0",",7","0",",7","0",",7","4",",7","0",",7","19",",7","0",",7","-2.2",",7,30,","0",",,7,31,+","0.0",",,7,31,+","30.0",",,7,23,","28.9",",7,07,",,,"172.7","7",,,,,,,,,"142.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.5",",,,7","0",",,,7","14.6",",7","20.3",",,,7","9.0",",,,7",,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2017-10",,,,,,,"12","3,7","5","3,7","0","2,7","0","2,7",,,,,,,,,,,,,"0","2,,7,31,+","0.0","2,,7,31,+","56.9","3,,7,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.2",",a,,7","0","2,,,7",,,,,,,,,,,,,,,,
"US1INLG0011","LAGRANGE 9.9 E, IN US","41.648611","-85.230556","289.3","2017-10",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"22.4",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INJK0008","SEYMOUR 0.2 SSW, IN US","38.955811","-85.887568","185.0","2017-10",,,,,,,"11","4,N","6","4,N",,,,,,,,,,,,,,,,,,,,,"38.6","4,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.4",",a,,N",,,,,,,,,,,,,,,,,,
"US1INBL0012","KC9CGY HARTFORD CITY 0.5 SSE, IN US","40.4462","-85.3663","271.9","2017-10",,,,,,,"13","5,N","11","5,N",,,,,,,,,,,,,,,,,,,,,"16.5","5,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.4","5,,,N",,,,,,,,,,,,,,,,,,
"US1INBL0011","KA9VIS HARTFORD CITY 0.7 N, IN US","40.4619","-85.3729","282.5","2017-10",,,,,,,"14","3,N","10","3,N",,,,,,,,,,,,,,,,,,,,,"18.5","3,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.1","3,,,N",,,,,,,,,,,,,,,,,,
"USC00124260","INDIANAPOLIS WEATHER FORECAST OFFICE, IN US","39.7067","-86.2807","240.8","2017-10",,,"619.7","7","22.4",",7","12",",7","10",",7","0",",7","0",",7","0",",7","3",",7","0",",7","16",",7","0",",7","-1.7",",7,30,","0",",,7,31,+","0.0",",T,7,27,","19.8",",,7,10,","28.9",",7,07,+",,,"162.0","7",,,,,,,,,"144.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.0",",,,7","0",",T,,7","14.4",",7","19.3",",,,7","9.5",",,,7",,,,,,,,,,
"US1INWN0018","RICHMOND 4.1 ESE, IN US","39.803889","-84.816667","338.0","2017-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"24.1",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INBL0015","KC9DCR HARTFORD CITY 0.3 SSW, IN US","40.4489","-85.374","276.5","2017-10",,,,,,,"14",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2017-10",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"27.2",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.1",",,,N",,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2017-10",,,,,,,"14",",7","7",",7",,,,,,,,,,,,,,,,,,,,,"45.7",",,7,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.4",",,,7",,,,,,,,,,,,,,,,,,
"US1INOW0009","SPENCER 7.0 S, IN US","39.185767","-86.778233","235.9","2017-10",,,,,,,"12",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"23.9",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.2",",,,N",,,,,,,,,,,,,,,,,,
"USC00125117","LOGANSPORT CICOTT ST., IN US","40.7477","-86.3877","182.9","2017-10",,,,,"16.9","3,7","15",",7","8",",7","0",",7","0",",7","0","3,7","3","3,7","0","3,7","15","3,7","0","3,7","-0.6","3,7,30,","0",",,7,31,+","0.0",",,7,31,+","32.8",",,7,24,","28.9","3,7,04,",,,,,,,,,,,,,"144.0","3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.6",",,,7","0",",,,7","13.8","3,7","19.2","3,,,7","8.4","3,,,7",,,,,,,,,,
"US1INPM0016","GREENCASTLE 1.0 NNW, IN US","39.655241","-86.846214","231.6","2017-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INLG0006","LAGRANGE 9.4 ESE, IN US","41.603425","-85.243576","293.8","2017-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"21.3",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INLG0005","LAGRANGE 1.3 ENE, IN US","41.6527","-85.3963","288.0","2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.5","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INDV0001","WASHINGTON 1.5 NW, IN US","38.67543","-87.18996","145.1","2017-10",,,,,,,"11",",N","9",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",T,N,30,","19.3",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.9",",,,N","0",",T,,N",,,,,,,,,,,,,,,,
"US1INPM0011","GREENCASTLE 3.6 ESE, IN US","39.622102","-86.779007","240.5","2017-10",,,,,,,"16",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"20.3",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.3",",,,N",,,,,,,,,,,,,,,,,,
"USC00122096","DECATUR 1 N, IN US","40.8483","-84.9299","239.3","2017-10",,,"425.7","7","14.0",",7","14",",7","8",",7","0",",7","0",",7","0",",7","2",",7","0",",7","18",",7","0",",7","-1.7",",7,27,","0",",,7,31,+","0.0",",,7,31,+","13.0",",,7,24,","28.9",",7,04,",,,"209.4","7",,,,,,,,,"149.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.6",",,,7","0",",,,7","14.0",",7","19.6",",,,7","8.3",",,,7",,,,,,,,,,
"USC00129724","WOODBURN 3 N, IN US","41.1645","-84.8482","216.4","2017-10",,,"385.5","7","14.2",",7","12",",7","8",",7","0",",7","0",",7","0",",7","3",",7","0",",7","18",",7","0",",7","-2.2",",7,27,","0",",,7,31,+","0.0",",,7,31,+","11.9",",,7,24,","30.0",",7,04,",,,"215.5","7",,,,,,,,,"158.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.0",",,,7","0",",,,7","13.7",",7","19.5",",,,7","7.9",",,,7",,,,,,,,,,
"US1INRP0005","BATESVILLE 4.3 SSW, IN US","39.242179","-85.253578","284.1","2017-10",,,,,,,"9","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"40.6","5,,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.6","5,,,N",,,,,,,,,,,,,,,,,,
"US1INRP0004","OSGOOD 4.1 NE, IN US","39.16916","-85.23612","290.2","2017-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"34.3",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.9",",,,N",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2017-10",,,,,,,"11",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","27.9",",,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.7",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2017-10",,,,,,,"12","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"41.7","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.3","1,,,N",,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2017-10",,,,,,,"13","2,N","9","2,N",,,,,,,,,,,,,,,,,,,,,"23.6","2,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.7","2,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0032","MARION 6.5 N, IN US","40.642401","-85.685179","252.1","2017-10",,,,,,,"16","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"20.3","1,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.1","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSH0009","FAIRLAND 0.5 ENE, IN US","39.603655","-85.854013","243.8","2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.5",",a,,N",,,,,,,,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2017-10",,,"475.2","7","18.6",",7","11",",7","7",",7","0",",7","0",",7","0",",7","4",",7","0",",7","18",",7","0",",7","-3.3",",7,30,","0",",,7,31,+","0.0",",T,7,25,","17.0",",,7,11,","28.3",",7,15,+",,,"200.0","7",,,,,,,,,"157.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.5",",,,7","0",",T,,7","13.9",",7","19.8",",,,7","7.9",",,,7",,,,,,,,,,
"US1INJS0073","WHEATFIELD 4.1 WSW, IN US","41.175333","-87.128839","209.1","2017-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"65.3",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163.3",",,,N",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2017-10",,,,,,,"14",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","21.1",",,7,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.0",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INWH0018","MONTICELLO 1.0 NNE, IN US","40.7605835795403","-86.7598995566368","205.4","2017-10",,,,,,,"14","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"31.2","3,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.4",",a,,N",,,,,,,,,,,,,,,,,,
"US1INCK0018","JEFFERSONVILLE 0.8 NW, IN US","38.309792","-85.73601","147.8","2017-10",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"40.6",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.1",",,,N",,,,,,,,,,,,,,,,,,
"USC00126989","PLYMOUTH, IN US","41.3392","-86.3358","248.4","2017-10",,,"374.8","7","15.9",",7","12",",7","9",",7","0",",7","0",",7","0",",7","5",",7","0",",7","14",",7","0",",7","-1.1",",7,27,+","0",",,7,31,+","0.0",",,7,31,+","31.0",",,7,24,","28.3",",7,08,",,,"236.9","7",,,,,,,,,"161.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.1",",,,7","0",",,,7","13.6",",7","18.9",",,,7","8.4",",,,7",,,,,,,,,,
"US1INNB0011","ALBION 3.7 S, IN US","41.341605","-85.415637","285.3","2017-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"23.9",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0008","MACY 2.7 SSE, IN US","40.92002","-86.1159","254.5","2017-10",,,,,,,"13","3,N","9","3,N",,,,,,,,,,,,,,,,,,,,,"25.1","3,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.4","3,,,N",,,,,,,,,,,,,,,,,,
