"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INBL0007","HARTFORD CITY 4.8 NW, IN US","40.5069","-85.4275","270.1","2018-10",,,,,,,"15",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"63.0",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INBL0009","HARTFORD CITY 0.2 NNW WB9HLA, IN US","40.45552","-85.374312","280.7","2018-10",,,,,,,"12","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"40.6","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.9","1,,,N",,,,,,,,,,,,,,,,,,
"US1INJS0060","W9OPR WHEATFIELD 1.4 ENE, IN US","41.1977","-87.0268","203.9","2018-10",,,,,,,"9","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"33.0","1,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.5","1,,,N",,,,,,,,,,,,,,,,,,
"US1INJS0045","DE MOTTE 1.2 SSW, IN US","41.1842329","-87.2098597","203.0","2018-10",,,,,,,"11","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"40.6","3,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.4","3,,,N",,,,,,,,,,,,,,,,,,
"US1INOW0014","W9HRZ SPENCER 0.2 W, IN US","39.2869","-86.7723","168.9","2018-10",,,,,,,"12","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"12.7","3,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.7","3,,,N",,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2018-10",,,"694.0","7","45.3",",7","10",",7","3",",7","0",",7","0",",7","0",",7","4",",7","0",",7","11",",7","0",",7","-1.1",",7,22,+","0",",,7,31,+","0.0",",,7,31,+","8.9",",,7,27,","30.6",",7,09,+",,,"247.9","7",,,,,,,,,"215.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.4",",,,7","0",",,,7","12.8",",7","18.5",",,,7","7.1",",,,7",,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2018-10",,,,,"52.5",",7","8",",7","5",",7","0",",7","0",",7","0",",7","5",",7","0",",7","11",",7","0",",7","-6.1",",7,22,","0",",,7,31,+","0.0",",,7,31,+","14.5",",,7,31,","30.6",",7,07,",,,,,,,,,,,,,"188.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.9",",,,7","0",",,,7","13.9",",7","19.8",",,,7","8.1",",,,7",,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2018-10",,,"820.8","7","52.1",",7","10",",7","7",",7","0",",7","0",",7","0",",7","10",",7","0",",7","13",",7","0",",7","-3.9",",7,21,","0",",,7,31,+","0.0",",,7,31,+","27.9",",,7,10,","31.7",",7,06,",,,"237.5","7",,,,,,,,,"221.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.4",",,,7","0",",,,7","12.9",",7","19.1",",,,7","6.6",",,,7",,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2018-10",,,,,,,,,,,"0","5,7","0","5,7",,,,,,,,,,,,,"0","5,,7,31,+","0.0","5,,7,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,,,7",,,,,,,,,,,,,,,,
"US1INLG0011","LAGRANGE 9.9 E, IN US","41.648611","-85.230556","289.3","2018-10",,,,,,,"17","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"40.4","1,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.9","1,,,N",,,,,,,,,,,,,,,,,,
"US1INBL0011","KA9VIS HARTFORD CITY 0.7 N, IN US","40.4619","-85.3729","282.5","2018-10",,,,,,,"11","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"54.4","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.5","3,,,N",,,,,,,,,,,,,,,,,,
"USC00124260","INDIANAPOLIS WEATHER FORECAST OFFICE, IN US","39.7067","-86.2807","240.8","2018-10",,,"886.4","7","49.5",",7","12",",7","5",",7","0",",7","0",",7","0",",7","1",",7","0",",7","11",",7","0",",7","-1.7",",7,21,","0",",,7,31,+","0.0",",T,7,12,","22.9",",,7,05,","31.1",",7,08,",,,"224.8","7",,,,,,,,,"203.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.2",",,,7","0",",T,,7","13.4",",7","18.4",",,,7","8.4",",,,7",,,,,,,,,,
"US1INWN0018","RICHMOND 4.1 ESE, IN US","39.803889","-84.816667","338.0","2018-10",,,,,,,"15",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INBL0015","KC9DCR HARTFORD CITY 0.3 SSW, IN US","40.4489","-85.374","276.5","2018-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"41.1",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INCK0035","HENRYVILLE 2.6 E, IN US","38.53813","-85.719813","188.7","2018-10",,,,,,,"10","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"27.4","1,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.7","1,,,N",,,,,,,,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2018-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"11.2",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2018-10",,,,,,,"10",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"26.2",",,7,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.2",",,,7",,,,,,,,,,,,,,,,,,
"US1INOW0009","SPENCER 7.0 S, IN US","39.185767","-86.778233","235.9","2018-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"11.7",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00125117","LOGANSPORT CICOTT ST., IN US","40.7477","-86.3877","182.9","2018-10",,,"637.6","7","24.9",",7","12",",7","8",",7","0",",7","0",",7","0",",7","9",",7","0",",7","11",",7","0",",7","-1.1",",7,25,+","0",",,7,31,+","0.0",",,7,31,+","48.3",",,7,06,","29.4",",7,09,+",,,"269.9","7",,,,,,,,,"235.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.3",",,,7","0",",,,7","11.6",",7","17.0",",,,7","6.1",",,,7",,,,,,,,,,
"US1INPM0016","GREENCASTLE 1.0 NNW, IN US","39.655241","-86.846214","231.6","2018-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"15.2",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INLG0006","LAGRANGE 9.4 ESE, IN US","41.603425","-85.243576","293.8","2018-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"27.2",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INLG0005","LAGRANGE 1.3 ENE, IN US","41.6527","-85.3963","288.0","2018-10",,,,,,,"11","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"44.5","5,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.4",",a,,N",,,,,,,,,,,,,,,,,,
"US1INDV0001","WASHINGTON 1.5 NW, IN US","38.67543","-87.18996","145.1","2018-10",,,,,,,"8",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","9.4",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.2",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INPM0013","GREENCASTLE 1.7 NE, IN US","39.660561","-86.820686","239.9","2018-10",,,,,,,"11","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"15.7","5,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.9","3,a,,N",,,,,,,,,,,,,,,,,,
"US1INPM0011","GREENCASTLE 3.6 ESE, IN US","39.622102","-86.779007","240.5","2018-10",,,,,,,"10","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"11.7","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.9",",a,,N",,,,,,,,,,,,,,,,,,
"USC00122096","DECATUR 1 N, IN US","40.8483","-84.9299","239.3","2018-10",,,"578.1","7","29.5",",7","12",",7","6",",7","0",",7","0",",7","0",",7","5",",7","0",",7","11",",7","0",",7","-2.2",",7,19,","0",",,7,31,+","0.0",",,7,31,+","29.5",",,7,06,","31.1",",7,09,",,,"269.6","7",,,,,,,,,"226.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.7",",,,7","0",",,,7","12.0",",7","17.5",",,,7","6.4",",,,7",,,,,,,,,,
"USC00129724","WOODBURN 3 N, IN US","41.1645","-84.8482","216.4","2018-10",,,,,"23.6",",7","11",",7","5",",7","0",",7","0",",7","0",",7","8",",7","0",",7","9",",7","0",",7","-2.8",",7,26,+","0",",,7,31,+","0.0",",,7,31,+","18.5",",,7,06,","31.1",",7,09,+",,,,,,,,,,,,,"246.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.0",",,,7","0",",,,7","11.1",",7","16.8",",,,7","5.5",",,,7",,,,,,,,,,
"US1INRP0005","BATESVILLE 4.3 SSW, IN US","39.242179","-85.253578","284.1","2018-10",,,,,,,"6","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"10.9","3,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.5","3,,,N",,,,,,,,,,,,,,,,,,
"US1INRP0004","OSGOOD 4.1 NE, IN US","39.16916","-85.23612","290.2","2018-10",,,,,,,"13",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"9.7",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.4",",,,N",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2018-10",,,,,,,"10",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","13.7",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.8",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2018-10",,,,,,,"14","2,N","6","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","40.1","2,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.9",",a,,N","0","2,,,N",,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2018-10",,,,,,,"9","5,N","3","5,N",,,,,,,,,,,,,,,,,,,,,"4.8","5,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.1","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2018-10",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"25.7",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0032","MARION 6.5 N, IN US","40.642401","-85.685179","252.1","2018-10",,,,,,,"10","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"8.6","3,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.7",",a,,N",,,,,,,,,,,,,,,,,,
"US1INHW0021","KC9IYD KOKOMO 4.0 WNW, IN US","40.4904","-86.207","248.1","2018-10",,,,,,,"11","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"20.1","1,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.5","1,,,N",,,,,,,,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2018-10",,,"709.7","7","45.5",",7","9",",7","5",",7","0",",7","0",",7","0",",7","7",",7","0",",7","12",",7","0",",7","-3.3",",7,22,+","0",",,7,31,+","0.0",",,7,31,+","11.2",",,7,27,","31.1",",7,06,",,,"238.8","7",,,,,,,,,"213.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.0",",,,7","0",",,,7","12.9",",7","19.2",",,,7","6.6",",,,7",,,,,,,,,,
"US1INJS0073","WHEATFIELD 4.1 WSW, IN US","41.175333","-87.128839","209.1","2018-10",,,,,,,"11","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"25.9","1,,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.9","1,,,N",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2018-10",,,,,,,"10",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","46.2",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.8",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INWH0018","MONTICELLO 1.0 NNE, IN US","40.7605835795403","-86.7598995566368","205.4","2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147.1",",a,,N",,,,,,,,,,,,,,,,,,
"US1INCK0018","JEFFERSONVILLE 0.8 NW, IN US","38.309792","-85.73601","147.8","2018-10",,,,,,,"10",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"12.7",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INNB0011","ALBION 3.7 S, IN US","41.341605","-85.415637","285.3","2018-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"30.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0008","MACY 2.7 SSE, IN US","40.92002","-86.1159","254.5","2018-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"53.6",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0018","HEBRON 3.7 NE, IN US","41.367069","-87.162253","223.1","2018-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"26.2",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.9",",,,N",,,,,,,,,,,,,,,,,,
"USC00127959","SHAKAMAK STATE PARK, IN US","39.1613","-87.2436","167.3","2018-10",,,"865.0","7","51.7",",7","10",",7","7",",7","0",",7","0",",7","0",",7","2",",7","0",",7","13",",7","0",",7","-2.2",",7,21,","0",",,7,31,+","0.0",",,7,31,+","16.3",",,7,11,","31.1",",7,08,+",,,"198.1","7",,,,,,,,,"178.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.0",",,,7","0",",,,7","14.3",",7","20.0",",,,7","8.5",",,,7",,,,,,,,,,
"US1INGR0024","KC9QCJ SHAMROCK LAKES 3.0 NNW, IN US","40.4489","-85.4543","274.6","2018-10",,,,,,,"15","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"35.1","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.9","2,,,N",,,,,,,,,,,,,,,,,,
