"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2010-10",,,,,,,"6",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","18.0",",,0,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.0",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"US1INLG0011","LAGRANGE 9.9 E, IN US","41.648611","-85.230556","289.3","2010-10",,,,,,,"10","2,N","3","2,N",,,,,,,,,,,,,,,,,,,,,"13.5","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.7","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0051","DE MOTTE 2.9 SE, IN US","41.175558","-87.15399","207.9","2010-10",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"11.7",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0006","WASHINGTON 2.6 SSW, IN US","38.621697","-87.182917","143.0","2010-10",,,,,,,"3","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"9.4","1,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.1","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOW0002","SPENCER 4.4 E, IN US","39.29467","-86.68782","228.9","2010-10",,,,,,,"4","1,N","3","1,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","33.0","1,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.4","1,,,N",,,"0","4,,,N",,,,,,,,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2010-10",,,,,,,"5",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","10.7",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.5",",,,N",,,"0","5,,,N",,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2010-10",,,,,"6.7","1,0","5",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","20","1,0","0","1,0","1.1","1,0,30,+","0",",,0,31,+","0.0",",,0,31,+","17.0",",,0,26,","31.7","1,0,10,",,,"122.0","0",,,,,,,,,,,,,"115.3","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.9",",,,0",,,"0",",,,0","14.7","1,0","23.2","1,,,0","6.3","1,,,0",,,,,,,,,,,,
"US1INOW0009","SPENCER 7.0 S, IN US","39.185767","-86.778233","235.9","2010-10",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"18.0",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125117","LOGANSPORT CICOTT ST., IN US","40.7477","-86.3877","182.9","2010-10",,,"615.8","0","4.2",",0","5",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","-0.6",",0,23,+","0",",,0,31,+","0.0",",,0,31,+","18.8",",,0,27,","29.4",",0,11,+",,,"213.3","0",,,,,,,,,,,,,"177.7",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.4",",,,0",,,"0",",,,0","12.7",",0","20.2",",,,0","5.3",",,,0",,,,,,,,,,,,
"US1INSH0010","SHELBYVILLE 7.1 SW, IN US","39.453772","-85.875224","216.1","2010-10",,,,,,,"4","3,N","3","3,N",,,,,,,,,,,,,,,,,,,,,"9.1","3,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.6","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0008","LAGRANGE 7.2 ESE, IN US","41.618486","-85.281697","299.9","2010-10",,,,,,,"8",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"10.4",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0006","LAGRANGE 9.4 ESE, IN US","41.603425","-85.243576","293.8","2010-10",,,,,,,"6","2,N","2","2,N",,,,,,,,,,,,,,,,,,,,,"15.7","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0005","LAGRANGE 1.3 ENE, IN US","41.6527","-85.3963","288.0","2010-10",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"13.2",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0001","WASHINGTON 1.5 NW, IN US","38.67543","-87.18996","145.1","2010-10",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"15.0",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124272","INDIANAPOLIS SE SIDE, IN US","39.7164","-86.0678","257.6","2010-10",,,"657.9","0","2.8","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","13","1,0","0","1,0","-1.1",",0,22,","0",",,0,31,+","0.0",",,0,31,+","11.7",",,0,27,","28.9","1,0,12,+",,,"231.4","0",,,,,,,,,,,,,"197.5","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.8",",,,0",,,"0",",,,0","11.8","1,0","19.9","1,,,0","3.7",",,,0",,,,,,,,,,,,
"US1INPM0010","GREENCASTLE 3.9 SSE, IN US","39.588476","-86.817708","221.9","2010-10",,,,,,,"3","1,N","2","1,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","14.2","1,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.3","1,,,N",,,"0","4,,,N",,,,,,,,,,,,,,,,,,
"USC00122096","DECATUR 1 N, IN US","40.8483","-84.9299","239.3","2010-10",,,"624.9","0","6.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","-1.7",",0,23,+","0",",,0,31,+","0.0",",,0,31,+","14.7",",,0,27,","30.0",",0,11,",,,"225.2","0",,,,,,,,,,,,,"177.5",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.9",",,,0",,,"0",",,,0","12.8",",0","20.0",",,,0","5.6",",,,0",,,,,,,,,,,,
"USC00129724","WOODBURN 3 N, IN US","41.1645","-84.8482","216.4","2010-10",,,,,"4.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","12",",0","0",",0","-1.7",",0,23,+","0",",,0,31,+","0.0",",,0,31,+","7.9",",,0,27,","29.4",",0,11,+",,,,,,,,,,,,,,,,,"184.1",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.9",",,,0",,,"0",",,,0","12.6",",0","19.5",",,,0","5.6",",,,0",,,,,,,,,,,,
