"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00128442","STENDAL, IN US","38.26714","-87.14299","198.1","2005-08",,,"675.0",,"243.9",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","15.6",",0,24,","0",",,0,31,+","0.0",",,0,31,+","71.9",",,0,31,","36.7",",0,14,+",,,"0.0",,,,,,,,,,,,,,"0.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192.1",",,,0",,,"0",",,,0","26.2",",0","32.0",",,,0","20.4",",,,0",,,,,,,,,,,,
"USC00128442","STENDAL, IN US","38.26714","-87.14299","198.1","2005-09",,,"813.6",,"138.6",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","7.2",",0,30,","0",",,0,30,+","0.0",",,0,30,+","33.8",",,0,20,","32.8",",0,10,",,,"5.9",,,,,,,,,,,,,,"5.9",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.3",",,,0",,,"0",",,,0","22.8",",0","28.8",",,,0","16.7",",,,0",,,,,,,,,,,,
"USC00126023","MUNCIE, IN US","40.1825","-85.3497","294.4","2005-05",,,,,,,"8",",0","5",",0","0","1,0","0",",0",,,,,,,,,,,,,"0","1,,0,31,+","0.0",",,0,31,+","29.2",",,0,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.5",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126023","MUNCIE, IN US","40.1825","-85.3497","294.4","2005-06",,,,,,,"11",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","25.4",",,0,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.4",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126023","MUNCIE, IN US","40.1825","-85.3497","294.4","2005-07",,,,,,,"11",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","40.6",",,0,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.7",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126023","MUNCIE, IN US","40.1825","-85.3497","294.4","2005-08",,,,,,,"8",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","66.8",",,0,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.4",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126023","MUNCIE, IN US","40.1825","-85.3497","294.4","2005-09",,,,,,,"8",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","53.8",",,0,16,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164.1",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124642","KNIGHTSTOWN 2 ENE, IN US","39.8075","-85.4877","303.9","2005-04",,,,,,,"13",",0","10",",0","0",",0","1",",0",,,,,,,,,,,,,"0",",T,0,24,","25.0",",,0,24,","43.4",",,0,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.7",",,,0",,,"25",",,,0",,,,,,,,,,,,,,,,,,
"USC00124642","KNIGHTSTOWN 2 ENE, IN US","39.8075","-85.4877","303.9","2005-05",,,,,,,"10",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","39.9",",,0,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.7",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124642","KNIGHTSTOWN 2 ENE, IN US","39.8075","-85.4877","303.9","2005-06",,,,,,,"8",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","29.5",",,0,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.1",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124642","KNIGHTSTOWN 2 ENE, IN US","39.8075","-85.4877","303.9","2005-07",,,,,,,"13",",0","10",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","62.0",",,0,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124642","KNIGHTSTOWN 2 ENE, IN US","39.8075","-85.4877","303.9","2005-08",,,,,,,"9",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","93.2",",,0,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.0",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124642","KNIGHTSTOWN 2 ENE, IN US","39.8075","-85.4877","303.9","2005-09",,,,,,,"8",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","48.3",",,0,16,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.7",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2005-04",,,"16.4","0","16.4",",0","12",",0","7",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","-1.7",",0,24,","0",",,0,30,+","0.0",",,0,30,+","32.0",",,0,13,","29.4",",0,11,",,,"2498.1","0","18.3","2,,,0,3,2","17.8","1,,,0,5,2",,,,,,,,,"147.3",",0","25.0","2,,,0,3,2","21.7","1,,,0,5,2",,,,,,,,,"6.1","2,,,0,3,2","10.0","1,,,0,5,2",,,,,,,,,"12.8","2,,,0,3,2","11.7","1,,,0,5,2",,,,,,,,,"11.4","2,,,0,3,2","13.3","1,,,0,5,2",,,,,,,,,,,"19.1","2,,,0,3,2","16.5","1,,,0,5,2",,,,,,,,,,,"77.4",",,,0",,,"0",",,,0","14.0",",0","21.0",",,,0","6.9",",,,0",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2005-05",,,"45.6","0","29.2","2,0","7","3,0","4","3,0","0","2,0","0","2,0","0","2,0","2","2,0","0","2,0","21","2,0","1","2,0","-1.7","2,0,04,","0","2,,0,31,+","0.0","2,,0,31,+","26.4","3,,0,20,","33.3","2,0,12,",,,"2578.9","0","19.4",",,,2,3,2","20.0",",,,4,5,2",,,,,,,,,"80.8","2,0","31.7",",,,2,3,2","24.4",",,,3,5,2",,,,,,,,,"8.3",",,,2,3,2","11.7",",,,4,5,2",,,,,,,,,"13.3",",,,2,3,2","13.9",",,,3,5,2",,,,,,,,,"15.4",",,,2,3,2","16.7",",,,4,5,2",,,,,,,,,,,"25.3",",,,2,3,2","21.1",",,,3,5,2",,,,,,,,,,,"83.9","1,a,,0",,,"0","2,,,0","16.6","2,0","24.5","2,,,0","8.6","2,,,0",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2005-06",,,"219.5","0","173.9",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","14",",0","10.0",",0,18,","0",",,0,30,+","0.0",",,0,30,+","49.0",",,0,13,","37.2",",0,27,",,,"2580.8","0","28.3",",,,0,3,2","26.7",",,,0,5,2",,,,,,,,,"1.9",",0","36.7",",,,0,3,2","31.7",",,,0,5,2",,,,,,,,,"18.3",",,,0,3,2","18.9",",,,0,5,2",,,,,,,,,"22.2",",,,0,3,2","21.7",",,,0,5,2",,,,,,,,,"23.4",",,,0,3,2","23.3",",,,0,5,2",,,,,,,,,,,"31.5",",,,0,3,2","27.6",",,,0,5,2",,,,,,,,,,,"93.5",",,,0",,,"0",",,,0","24.1",",0","30.9",",,,0","17.3",",,,0",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2005-07",,,"426.2","0","206.7","1,0","12",",0","8",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","19",",0","12.2","1,0,28,","0",",,0,31,+","0.0",",,0,31,+","49.5",",,0,22,","37.2",",0,26,",,,"0.0","0","29.4",",,,0,3,2","27.8","1,,,0,5,2",,,,,,,,,"0.0",",0","33.3",",,,0,3,2","38.9",",,,0,5,2",,,,,,,,,"23.9",",,,0,3,2","22.2","1,,,0,5,2",,,,,,,,,"26.7",",,,0,3,2","27.2",",,,0,5,2",,,,,,,,,"26.3",",,,0,3,2","25.5","1,,,0,5,2",,,,,,,,,,,"30.8",",,,0,3,2","33.6",",,,0,5,2",,,,,,,,,,,"124.4",",,,0",,,"0",",,,0","25.2","1,0","32.4",",,,0","17.9","1,,,0",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2005-08",,,"620.8","0","194.6","1,0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","14","1,0","12.2",",0,24,+","0",",,0,31,+","0.0",",,0,31,+","35.8",",,0,13,","36.7","1,0,13,",,,"0.0","0","27.2",",,,0,3,2","27.8",",,,0,5,2",,,,,,,,,"0.0","1,0","38.3",",,,0,3,2","32.2",",,,0,5,2",,,,,,,,,"20.0",",,,0,3,2","23.9",",,,0,5,2",,,,,,,,,"27.2",",,,0,3,2","25.6",",,,0,5,2",,,,,,,,,"25.0",",,,0,3,2","26.0",",,,0,5,2",,,,,,,,,,,"32.5",",,,0,3,2","29.5",",,,0,5,2",,,,,,,,,,,"132.4",",,,0",,,"0",",,,0","24.8","1,0","31.6","1,,,0","18.0",",,,0",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2005-09",,,"724.2","0","103.4","1,0","7","2,0","4","2,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","28","1,0","9","1,0","2.8","1,0,30,","0","1,,0,30,+","0.0","1,,0,30,+","47.8","2,,0,26,","34.4","1,0,23,",,,"11.9","0","25.6","1,,,0,3,2","24.4","1,,,0,5,2",,,,,,,,,"11.9","1,0","29.4","1,,,0,3,2","34.4","1,,,0,5,2",,,,,,,,,"18.3","1,,,0,3,2","13.9","1,,,0,5,2",,,,,,,,,"22.2","1,,,0,3,2","22.8","1,,,0,5,2",,,,,,,,,"22.9","1,,,0,3,2","21.3","1,,,0,5,2",,,,,,,,,,,"26.6","1,,,0,3,2","30.0","1,,,0,5,2",,,,,,,,,,,"110.0",",a,,0",,,"0","1,,,0","21.5","1,0","29.5","1,,,0","13.4","1,,,0",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2005-04",,,"9.1","0","9.1",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0.6",",0,24,+","0",",,0,30,+","0.0",",T,0,24,","8.6",",,0,23,","27.2",",0,19,+",,,"3157.4","0",,,,,,,,,,,,,"232.7",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.6",",,,0",,,"0",",T,,0","10.9",",0","15.9",",,,0","5.9",",,,0",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2005-05",,,"20.2","0","11.1",",0","9",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","0.0",",0,04,","0",",,0,31,+","0.0",",T,0,03,","10.2",",,0,19,","29.4",",0,09,",,,"3315.2","0",,,,,,,,,,,,,"157.8",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.3",",,,0",,,"0",",T,,0","13.6",",0","19.1",",,,0","8.1",",,,0",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2005-06",,,"170.0","0","149.8",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","10.6",",0,19,+","0",",,0,30,+","0.0",",,0,30,+","15.5",",,0,14,","35.0",",0,25,",,,"3325.7","0",,,,,,,,,,,,,"10.5",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.8",",,,0",,,"0",",,,0","23.0",",0","28.0",",,,0","17.9",",,,0",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2005-07",,,"326.3","0","156.3",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","11.1",",0,28,","0",",,0,31,+","0.0",",,0,31,+","31.2",",,0,27,","36.7",",0,25,",,,"3.0","0",,,,,,,,,,,,,"3.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.4",",,,0",,,"0",",,,0","23.3",",0","28.6",",,,0","17.9",",,,0",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2005-08",,,"472.0","0","145.7",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","13.3",",0,24,","0",",,0,31,+","0.0",",,0,31,+","21.3",",,0,20,","33.9",",0,04,",,,"4.4","0",,,,,,,,,,,,,"1.4",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.0",",,,0",,,"0",",,,0","23.0",",0","27.6",",,,0","18.4",",,,0",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2005-09",,,"555.6","0","83.6",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","5.0",",0,30,","0",",,0,30,+","0.0",",,0,30,+","22.4",",,0,16,","33.9",",0,14,",,,"27.7","0",,,,,,,,,,,,,"23.3",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.6",",,,0",,,"0",",,,0","20.4",",0","26.1",",,,0","14.6",",,,0",,,,,,,,,,,,
"USC00127875","SCOTTSBURG, IN US","38.68861","-85.785","173.7","2005-04",,,,,"5.3","3,0","13",",0","9",",0","0",",0","0",",0","0","3,0","2","3,0","0",",0","15",",0","0",",0","0.0","3,0,30,+","0",",,0,30,+","0.0",",,0,30,+","29.0",",,0,22,","29.4",",0,10,",,,,,,,,,,,,,,,,,"150.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.6",",,,0",,,"0",",,,0","13.4","3,0","20.5",",,,0","6.2","3,,,0",,,,,,,,,,,,
"USC00127875","SCOTTSBURG, IN US","38.68861","-85.785","173.7","2005-05",,,,,"20.1","5,0","8","3,0","6","3,0","0",",0","0",",0","0","5,0","2","5,0","0","3,0","22","3,0","0","3,0","-1.1","5,0,03,","0",",,0,31,+","0.0",",,0,31,+","30.5","3,,0,13,","31.1","3,0,09,",,,,,,,,,,,,,,,,,"72.6","3,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.5","3,,,0",,,"0",",,,0","16.4","5,0","24.2","3,,,0","8.7","5,,,0",,,,,,,,,,,,
