"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2003-10","3.3",",X","341.3","0","1.1",",0","8",",0","4",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8",",0","0",",0","-1.7",",0,06,","0",",,0,31,+","0.0",",,0,31,+","36.8",",,0,14,","27.8",",0,20,",,,"321.3","0",,,,,,,,,,,,,"241.9",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.1",",,,0",,,"0",",,,0","10.6",",0","16.4",",,,0","4.7",",,,0",,,"280",",X","310",",X",,,"14.3",",X","17.9",",X"
"USC00127083","POSEYVILLE, IN US","38.1655","-87.7852","131.1","2003-10",,,,,,,"8",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","17.0",",,0,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127482","ROCHESTER, IN US","41.0665","-86.2096","231.6","2003-10",,,"362.0","0","1.7",",0","9",",0","8",",0","0",",0","0",",0","0",",0","5",",0","0",",0","8",",0","0",",0","-1.7",",0,03,+","0",",,0,31,+","0.0",",,0,31,+","13.2",",,0,15,","27.2",",0,21,",,,"312.4","0",,,,,,,,,,,,,"246.9",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.1",",,,0",,,"0",",,,0","10.4",",0","16.7",",,,0","4.2",",,,0",,,,,,,,,,,,
"USC00127125","PRINCETON 1 W, IN US","38.3566","-87.5905","146.3","2003-10",,,,,"7.2",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","1.7",",0,02,+","0",",,0,31,+","0.0",",,0,31,+","25.4",",,0,14,","27.2",",0,20,+",,,"170.4","0",,,,,,,,,,,,,"138.4",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.1",",,,0",,,"0",",,,0","14.1",",0","20.6",",,,0","7.6",",,,0",,,,,,,,,,,,
"USC00128698","TELL CITY, IN US","37.953","-86.7747","118.9","2003-10",,,"708.0","0","10.9",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","3.9",",0,03,+","0",",,0,31,+","0.0",",,0,31,+","63.5",",,0,26,","27.2",",0,09,",,,"128.1","0",,,,,,,,,,,,,"109.2",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.4",",,,0",,,"0",",,,0","15.2",",0","21.2",",,,0","9.2",",,,0",,,,,,,,,,,,
"USC00124372","JASPER, IN US","38.3856","-86.9406","137.2","2003-10",,,,,,,"8",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","19.6",",,0,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2003-10",,,"398.7","0","1.9",",0","10",",0","5",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","-1.1",",0,02,+","0",",,0,31,+","0.0",",,0,31,+","36.1",",,0,14,","26.7",",0,11,",,,"270.2","0",,,,,,,,,,,,,"210.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.5",",,,0",,,"0",",,,0","11.6",",0","18.2",",,,0","5.0",",,,0",,,,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2003-10",,,"489.7","0","6.7",",0","10",",0","5",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","-1.7",",0,02,","0",",,0,31,+","0.0",",,0,31,+","33.5",",,0,14,","26.1",",0,20,+",,,"199.7","0",,,,,,,,,,,,,"160.5",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.2",",,,0",,,"0",",,,0","13.4",",0","20.4",",,,0","6.3",",,,0",,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2003-10",,,,,,,"9",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","35.1",",,0,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.7",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2003-10",,,"443.9","0","2.0","1,0","6",",0","3",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","13",",0","0",",0","-3.3","1,0,02,","0",",,0,31,+","0.0",",,0,31,+","20.3",",,0,14,","28.3",",0,21,",,,"251.3","0","11.7",",,,0,3,2","17.8",",,,0,5,2",,,,,,,,,"199.4",",0","21.7",",,,0,3,2","21.1",",,,0,5,2",,,,,,,,,"1.7",",,,0,3,2","10.0",",,,0,5,2",,,,,,,,,"7.8",",,,0,3,2","11.7",",,,0,5,2",,,,,,,,,"5.9",",,,0,3,2","13.4",",,,0,5,2",,,,,,,,,,,"14.6",",,,0,3,2","16.0",",,,0,5,2",,,,,,,,,,,"36.3",",,,0",,,"0",",,,0","11.8","1,0","19.4",",,,0","4.3","1,,,0",,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2003-10",,,"500.9","0","2.2","2,0","6",",0","5",",0","0",",0","0",",0","0","2,0","3","2,0","0",",0","14",",0","0",",0","-1.1","2,0,02,","0",",,0,31,+","0.0",",,0,31,+","45.7",",,0,14,","27.8",",0,20,",,,"200.9","0",,,,,,,,,,,,,"162.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.7",",,,0",,,"0",",,,0","12.7","2,0","19.5",",,,0","5.9","2,,,0",,,,,,,,,,,,
"USC00120177","ANDERSON 1 N, IN US","40.1167","-85.68131","256.9","2003-10",,,,,"1.6","1,0","7",",0","4",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","9",",0","0",",0","-6.7","1,0,01,","0",",,0,31,+","0.0",",,0,31,+","22.9",",,0,14,","26.1",",0,11,+",,,"277.1","0",,,,,,,,,,,,,"208.8",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.3",",,,0",,,"0",",,,0","11.3","1,0","17.3",",,,0","5.3","1,,,0",,,,,,,,,,,,
"USC00120331","ATTICA 2 E, IN US","40.2838","-87.1963","221.6","2003-10",,,,,"3.1","3,0","6",",0","5",",0","0",",0","0",",0","0","2,0","3","2,0","0","3,0","10","3,0","0","3,0","-2.2","2,0,03,+","0",",,0,31,+","0.0",",,0,31,+","18.3",",,0,14,","27.8","3,0,21,",,,,,,,,,,,,,,,,,"185.8","3,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.3",",,,0",,,"0",",,,0","11.7","3,0","18.7","3,,,0","4.7","2,,,0",,,,,,,,,,,,
"USC00128732","TERRE HAUTE WATER CORP, IN US","39.4755","-87.4193","137.8","2003-10",,,,,,,"5",",0","1",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","25.4",",,0,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.3",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124657","KNOX WWTP, IN US","41.3053","-86.6285","210.3","2003-10",,,,,,,"10",",0","8",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","28.7",",,0,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124778","LAKE VILLAGE 7 SE, IN US","41.08586","-87.38331","205.7","2003-10",,,,,,,"8",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","21.6",",,0,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.0",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
