"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2008-10",,,"420.4","0","7.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","6",",0","0",",0","10",",0","0",",0","-3.3",",0,30,+","0",",,0,31,+","0.0",",,0,31,+","20.3",",,0,24,","28.9",",0,12,",,,"225.6","0",,,,,,,,,,,,,"204.3",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.6",",,,0",,,"0",",,,0","12.0",",0","18.7",",,,0","5.2",",,,0",,,,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2008-10",,,"544.5","0","12.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","-3.9",",0,30,","0",",,0,31,+","0.0",",,0,31,+","28.4",",,0,24,","28.9",",0,12,+",,,"167.4","0",,,,,,,,,,,,,"158.9",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.4",",,,0",,,"0",",,,0","13.6",",0","21.1",",,,0","6.1",",,,0",,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2008-10",,,,,"15.1",",0","7",",0","6",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","-2.2",",0,28,","0",",,0,31,+","0.0",",,0,31,+","13.2",",,0,16,","28.9",",0,12,+",,,"182.5","0",,,,,,,,,,,,,"170.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.6",",,,0",,,"0",",,,0","13.3",",0","20.1",",,,0","6.6",",,,0",,,,,,,,,,,,
"USC00128732","TERRE HAUTE WATER CORP, IN US","39.4755","-87.4193","137.8","2008-10",,,,,,,"4",",0","4",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","25.1",",,0,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.9",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2008-10",,,,,,,"7","2,0","3","2,0","0",",0","0",",0",,,,,,,,,,,,,"0",",T,0,28,","0.0",",T,0,28,","18.8","2,,0,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.8",",a,,0",,,"0",",T,,0",,,,,,,,,,,,,,,,,,
"US1INPM0006","RUSSELLVILLE 0.7 SW, IN US","39.850708","-86.993235","251.2","2008-10",,,,,,,"6","1,N","4","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","15.5","1,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.1","1,,,N",,,"0","1,,,N",,,,,,,,,,,,,,,,,,
"US1INPM0004","RUSSELLVILLE 0.3 SE, IN US","39.8540906","-86.980041","256.9","2008-10",,,,,,,"6",",N","4",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","15.2",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.2",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INPM0003","FILLMORE 3.1 NNW, IN US","39.714199","-86.768738","246.0","2008-10",,,,,,,"4",",N","4",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","22.6",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.0",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INPM0008","BAINBRIDGE 5.7 W, IN US","39.762215","-86.919097","260.3","2008-10",,,,,,,"6",",N","4",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","15.2",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.5",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INPM0007","RUSSELLVILLE 1.2 SW, IN US","39.845045","-87.000576","239.6","2008-10",,,,,,,"4",",N","4",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","17.3",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.1",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
