"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00122184","DEPUTY 1 WNW, IN US","38.7997","-85.6724","193.5","2007-10",,,,,,,"8",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","88.9",",,0,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2007-10",,,"478.0","0","25.9","1,0","12",",0","7",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","18",",0","0",",0","-1.1","1,0,29,","0",",,0,31,+","0.0",",,0,31,+","13.0",",,0,17,","31.7",",0,08,",,,"160.0","0",,,,,,,,,,,,,"116.8",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.0",",,,0",,,"0",",,,0","15.2","1,0","21.4",",,,0","9.0","1,,,0",,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2007-10",,,,,,,"11","1,N","5","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","87.1","1,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176.6","1,,,N",,,"0","1,,,N",,,,,,,,,,,,,,,,,,
"US1INGB0004","OAKLAND CITY 0.4 E, IN US","38.340641","-87.340418","139.3","2007-10",,,,,,,"7",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","53.1",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.9",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2007-10",,,,,,,"17",",N","11",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","21.3",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.9",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0003","PLYMOUTH 1.1 SSE, IN US","41.331903","-86.307406","259.1","2007-10",,,,,,,"17",",N","11",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","30.5",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.6",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2007-10",,,,,,,"10","3,0","6","3,0","0",",0","0",",0","0","3,0","2","3,0",,,,,,,"-0.6","3,0,30,+","0",",,0,31,+","0.0",",,0,31,+","52.1","3,,0,18,",,,,,,,"23.3","4,,,0,3,2","23.9","4,,,0,5,2",,,,,,,,,,,"27.8","4,,,0,3,2","26.7","4,,,0,5,2",,,,,,,,,"5.6","4,,,0,3,2","12.2","4,,,0,5,2",,,,,,,,,"10.0","4,,,0,3,2","13.9","4,,,0,5,2",,,,,,,,,"15.8","4,,,0,3,2","17.9","4,,,0,5,2",,,,,,,,,,,"20.5","4,,,0,3,2","20.5","4,,,0,5,2",,,,,,,,,,,"120.5","1,a,,0",,,"0",",,,0",,,,,"9.1","3,,,0",,,,,,,,,,,,
"USC00127755","SALEM, IN US","38.6157","-86.0855","239.3","2007-10",,,,,"54.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","1",",0","-2.2",",0,29,","0",",,0,31,+","0.0",",,0,31,+","35.6",",,0,23,","32.8",",0,08,",,,"110.9","0",,,,,,,,,,,,,"99.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.7",",,,0",,,"0",",,,0","16.9",",0","23.1",",,,0","10.6",",,,0",,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2007-10",,,"530.5","0","33.5","2,0","10",",0","7",",0","0",",0","0",",0","0","2,0","1","2,0","0",",0","14",",0","0",",0","0.0","2,0,28,","0",",,0,31,+","0.0",",,0,31,+","18.8",",,0,18,","31.1",",0,09,+",,,"150.5","0",,,,,,,,,,,,,"114.8",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.3",",,,0",,,"0",",,,0","15.4","2,0","20.5",",,,0","10.3","2,,,0",,,,,,,,,,,,
"US1INML0001","BREMEN 2.0 WNW, IN US","41.453775","-86.192394","251.2","2007-10",,,,,,,"10",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","33.3",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.5",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INML0002","WALKERTON 2.7 SSE, IN US","41.430196","-86.454908","221.0","2007-10",,,,,,,"13",",N","9",",N","0","5,N","0",",N",,,,,,,,,,,,,"0","5,,N,31,+","0.0",",,N,31,+","33.3",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.3",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2007-10",,,"613.4","0","36.6",",0","13",",0","7",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","-0.6",",0,31,+","0",",,0,31,+","0.0",",,0,31,+","15.5",",,0,23,","31.7",",0,09,+",,,"155.7","0",,,,,,,,,,,,,"129.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.2",",,,0",,,"0",",,,0","15.3",",0","21.3",",,,0","9.3",",,,0",,,,,,,,,,,,
"USC00128967","J.T. MYERS LOCKS AND DAM, IN US","37.7952","-87.993","103.6","2007-10",,,,,"68.0","2,0","8",",0","5",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","20","1,0","3","1,0","-1.1","1,0,29,","0",",,0,31,+","0.0",",,0,31,+","62.7",",,0,18,","33.9","1,0,07,",,,,,,,,,,,,,,,,,"80.5","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143.3",",,,0",,,"0",",,,0","17.9","2,0","23.5","1,,,0","12.3","1,,,0",,,,,,,,,,,,
"USC00124249","INDIANAPOLIS EAGLE CREEK 4 NNE, IN US","39.90746","-86.28911","249.3","2007-10",,,,,,,"9",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","30.2",",,0,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.8",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2007-10",,,"668.1","0","34.6",",0","9",",0","5",",0","0",",0","0",",0","0",",0","4",",0","0",",0","19",",0","2",",0","-1.1",",0,30,","0",",,0,31,+","0.0",",,0,31,+","20.3",",,0,23,","32.2",",0,09,+",,,"135.9","0",,,,,,,,,,,,,"117.5",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.6",",,,0",,,"0",",,,0","15.7",",0","22.1",",,,0","9.2",",,,0",,,,,,,,,,,,
"US1INGB0007","OWENSVILLE 0.1 SW, IN US","38.27018","-87.692366","159.1","2007-10",,,,,,,"6","2,N","5","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","73.7","2,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.2",",a,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
"US1INWN0002","RICHMOND 0.9 SE, IN US","39.820729","-84.872677","315.2","2007-10",,,,,,,"9","3,N","7","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","32.5","3,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.5","3,,,N",,,"0","3,,,N",,,,,,,,,,,,,,,,,,
"US1INBL0002","HARTFORD CITY 4.9 E, IN US","40.450628","-85.27765","274.9","2007-10",,,,,,,"7","2,N","6","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","27.9","2,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.3","2,,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
"USC00124372","JASPER, IN US","38.3856","-86.9406","137.2","2007-10",,,,,,,"6",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","30.0",",,0,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.6",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2007-10",,,"623.4","0","33.7",",0","10",",0","6",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","-1.7",",0,29,","0",",,0,31,+","0.0",",,0,31,+","27.9",",,0,22,","31.7",",0,08,+",,,"150.4","0",,,,,,,,,,,,,"129.7",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.4",",,,0",,,"0",",,,0","15.2",",0","21.1",",,,0","9.4",",,,0",,,,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2007-10",,,,,"51.4","1,0","9",",0","7",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","18","1,0","2","1,0","-2.2",",0,29,","0",",,0,31,+","0.0",",,0,31,+","43.4",",,0,23,","32.8","1,0,07,",,,,,,,,,,,,,,,,,"100.3","1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.4",",,,0",,,"0",",,,0","16.8","1,0","22.9","1,,,0","10.6",",,,0",,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2007-10",,,"736.5","0","39.2","1,0","10",",0","9",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","19",",0","1",",0","-1.1","1,0,29,","0",",,0,31,+","0.0",",,0,31,+","43.2",",,0,18,","32.2",",0,07,",,,"137.2","0",,,,,,,,,,,,,"113.9",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148.3",",,,0",,,"0",",,,0","15.7","1,0","22.5",",,,0","8.9","1,,,0",,,,,,,,,,,,
"USC00128732","TERRE HAUTE WATER CORP, IN US","39.4755","-87.4193","137.8","2007-10",,,,,,,"11",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","61.0",",,0,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.3",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2007-10",,,,,,,"10",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","46.7",",,0,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.3",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"US1INPM0003","FILLMORE 3.1 NNW, IN US","39.714199","-86.768738","246.0","2007-10",,,,,,,"12","1,N","7","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","26.7","1,,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.3","1,,,N",,,"0","1,,,N",,,,,,,,,,,,,,,,,,
"US1INDV0006","WASHINGTON 2.6 SSW, IN US","38.621697","-87.182917","143.0","2007-10",,,,,,,"11",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","56.4",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.7",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0002","SPENCER 4.4 E, IN US","39.29467","-86.68782","228.9","2007-10",,,,,,,"12",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","31.2",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.0",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0001","WORTHINGTON 7.6 NNE, IN US","39.215248","-86.910469","184.1","2007-10",,,,,,,"11",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","32.5",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.6",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2007-10",,,,,,,"12","2,N","4","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","33.3","2,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.9",",a,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2007-10",,,,,"57.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","4",",0","2.2",",0,29,","0",",,0,31,+","0.0",",,0,31,+","66.0",",,0,23,","33.9",",0,08,",,,,,,,,,,,,,,,,,"87.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193.2",",,,0",,,"0",",,,0","17.3",",0","23.3",",,,0","11.4",",,,0",,,,,,,,,,,,
"US1INOW0009","SPENCER 7.0 S, IN US","39.185767","-86.778233","235.9","2007-10",,,,,,,"11",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","28.4",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.5",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
