"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INML0002","WALKERTON 2.7 SSE, IN US","41.430196","-86.454908","221.0","2009-10",,,,,,,"19",",N","11",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","23.4",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.2",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INGB0009","FRANCISCO 0.1 SE, IN US","38.332965","-87.447337","139.3","2009-10",,,,,,,"13",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"69.6",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"213.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2009-10",,,"372.6","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","-2.2",",0,19,+","0",",,0,31,+","0.0",",,0,31,+","38.6",",,0,09,","21.1",",0,31,+",,,"302.8","0",,,,,,,,,,,,,"265.8",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175.8",",,,0",,,"0",",,,0","9.8",",0","14.7",",,,0","4.8",",,,0",,,,,,,,,,,,
"USC00128967","J.T. MYERS LOCKS AND DAM, IN US","37.7952","-87.993","103.6","2009-10",,,"767.2","0","1.1",",0","13",",0","10",",0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","-0.6",",0,18,","0",",,0,31,+","0.0",",,0,31,+","78.7",",,0,08,","22.8",",0,30,+",,,"176.1","0",,,,,,,,,,,,,"166.7",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"214.9",",,,0",,,"0",",,,0","13.0",",0","17.4",",,,0","8.6",",,,0",,,,,,,,,,,,
"USC00124249","INDIANAPOLIS EAGLE CREEK 4 NNE, IN US","39.90746","-86.28911","249.3","2009-10",,,,,,,"12","3,0","8","3,0","0","3,0","0","3,0",,,,,,,,,,,,,"0","3,,0,31,+","0.0","3,,0,31,+","37.1","3,,0,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.8","3,,,0",,,"0","3,,,0",,,,,,,,,,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2009-10",,,"384.6","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","-2.2",",0,19,+","0",",,0,31,+","0.0",",,0,31,+","52.1",",,0,02,","23.3",",0,31,",,,"278.0","0",,,,,,,,,,,,,"247.8",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158.5",",,,0",,,"0",",,,0","10.3",",0","15.6",",,,0","5.1",",,,0",,,,,,,,,,,,
"US1INGB0008","HAZLETON 2.5 S, IN US","38.45263","-87.5336","145.4","2009-10",,,,,,,"16",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"78.0",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBL0007","HARTFORD CITY 4.8 NW, IN US","40.5069","-85.4275","270.1","2009-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"32.0",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWN0004","CENTERVILLE 0.3 N, IN US","39.821065","-84.996339","310.0","2009-10",,,,,,,"14","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"33.0","1,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.4","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWN0002","RICHMOND 0.9 SE, IN US","39.820729","-84.872677","315.2","2009-10",,,,,,,"14","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"39.4","1,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155.1","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124372","JASPER, IN US","38.3856","-86.9406","137.2","2009-10",,,,,,,"13",",0","10",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","60.2",",,0,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223.9",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"US1INOW0011","SPENCER 6.5 SE, IN US","39.2292","-86.688009","258.8","2009-10",,,,,,,"14",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"68.8",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2009-10",,,,,"0.0","4,0","11","4,0","7","4,0","0","4,0","0","4,0","0","4,0","2","4,0","0","4,0","1","4,0","0","4,0","-2.8","4,0,19,","0","4,,0,31,+","0.0","4,,0,31,+","36.8","4,,0,02,","24.4","4,0,31,",,,"255.8","0",,,,,,,,,,,,,"222.0","4,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.7","4,,,0",,,"0","4,,,0","10.1","4,0","15.4","4,,,0","4.9","4,,,0",,,,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2009-10",,,"484.9","0","3.1",",0","15",",0","9",",0","0",",0","0",",0","0",",0","2",",0","0",",0","5",",0","0",",0","-2.2",",0,18,","0",",,0,31,+","0.0",",,0,31,+","33.5",",,0,09,","26.1",",0,31,+",,,"223.4","0",,,,,,,,,,,,,"199.9",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173.1",",,,0",,,"0",",,,0","12.0",",0","17.6",",,,0","6.4",",,,0",,,,,,,,,,,,
"USC00124497","KENDALLVILLE, IN US","41.4499","-85.2272","301.8","2009-10",,,,,,,"15",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","20.1",",,0,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.5",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2009-10",,,"486.9","0","0.0",",0","16",",0","12",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","-1.7",",0,18,","0",",,0,31,+","0.0",",,0,31,+","39.4",",,0,23,","20.0",",0,22,+",,,"246.2","0",,,,,,,,,,,,,"221.8",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189.7",",,,0",,,"0",",,,0","11.2",",0","15.8",",,,0","6.5",",,,0",,,,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2009-10",,,,,,,"13",",0","9",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","46.7",",,0,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174.5",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"US1INPM0003","FILLMORE 3.1 NNW, IN US","39.714199","-86.768738","246.0","2009-10",,,,,,,"13","3,N","9","3,N",,,,,,,,,,,,,,,,,,,,,"41.7","3,,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175.4","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPM0008","BAINBRIDGE 5.7 W, IN US","39.762215","-86.919097","260.3","2009-10",,,,,,,"15","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"47.2","1,,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178.3","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0006","WASHINGTON 2.6 SSW, IN US","38.621697","-87.182917","143.0","2009-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"84.1",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOW0002","SPENCER 4.4 E, IN US","39.29467","-86.68782","228.9","2009-10",,,,,,,"14","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"58.2","1,,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198.6","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOW0006","GOSPORT 4.0 WSW, IN US","39.32","-86.73","177.1","2009-10",,,,,,,"13","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"50.3","3,,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187.6",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125237","MADISON SEWAGE PLANT, IN US","38.7369","-85.3941","140.2","2009-10",,,"577.8","0","3.1","1,0","12",",0","11",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","7",",0","0",",0","-0.6","1,0,18,","0",",,0,31,+","0.0",",,0,31,+","61.2",",,0,09,","27.2",",0,30,",,,"189.8","0",,,,,,,,,,,,,"178.7",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192.7",",,,0",,,"0",",,,0","12.4","1,0","17.6",",,,0","7.1","1,,,0",,,,,,,,,,,,
"US1INOW0009","SPENCER 7.0 S, IN US","39.185767","-86.778233","235.9","2009-10",,,,,,,"12",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"68.6",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125117","LOGANSPORT CICOTT ST., IN US","40.7477","-86.3877","182.9","2009-10",,,"368.6","0","0.0",",0","17",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","1.1",",0,11,","0",",,0,31,+","0.0",",,0,31,+","42.2",",,0,23,","21.1",",0,22,",,,"301.9","0",,,,,,,,,,,,,"262.5",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.9",",,,0",,,"0",",,,0","9.9",",0","14.5",",,,0","5.2",",,,0",,,,,,,,,,,,
"US1INSH0010","SHELBYVILLE 7.1 SW, IN US","39.453772","-85.875224","216.1","2009-10",,,,,,,"10","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"46.0","3,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.0","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0003","SHIPSHEWANA 6.8 NNW, IN US","41.758996","-85.648027","248.1","2009-10",,,,,,,"16","2,N","8","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,T,N,16,+","30.7","2,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.5",",a,,N",,,"0","2,T,,N",,,,,,,,,,,,,,,,,,
"US1INLG0001","ORLAND 6.6 SSW, IN US","41.638525","-85.201982","302.1","2009-10",,,,,,,"12","5,N","9","5,N",,,,,,,,,,,,,,,,,,,,,"31.0","5,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.1",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0008","LAGRANGE 7.2 ESE, IN US","41.618486","-85.281697","299.9","2009-10",,,,,,,"13","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"30.0","3,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0007","LAGRANGE 0.2 NNE, IN US","41.64589","-85.415409","276.8","2009-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.8","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0006","LAGRANGE 9.4 ESE, IN US","41.603425","-85.243576","293.8","2009-10",,,,,,,"9","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"29.7","3,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.7",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLG0005","LAGRANGE 1.3 ENE, IN US","41.6527","-85.3963","288.0","2009-10",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"30.0",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0001","WASHINGTON 1.5 NW, IN US","38.67543","-87.18996","145.1","2009-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"91.9",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124272","INDIANAPOLIS SE SIDE, IN US","39.7164","-86.0678","257.6","2009-10",,,,,"0.0",",0","12",",0","10",",0","0",",0","0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","-2.8",",0,19,+","0",",,0,31,+","0.0",",,0,31,+","31.8",",,0,09,","21.1",",0,31,",,,"308.1","0",,,,,,,,,,,,,"266.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.7",",,,0",,,"0",",,,0","9.7",",0","14.6",",,,0","4.8",",,,0",,,,,,,,,,,,
"US1INPM0010","GREENCASTLE 3.9 SSE, IN US","39.588476","-86.817708","221.9","2009-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"43.2",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
