"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00121256","CANNELTON, IN US","37.8994","-86.7072","122.5","2005-10",,,,,,,"5",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","2.5",",,0,24,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.6",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2005-10",,,"562.4","0","18.4","1,0","10",",0","4",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","9",",0","0",",0","-1.7","1,0,29,","0",",,0,31,+","0.0",",,0,31,+","16.8",",,0,20,","30.6",",0,04,+",,,"216.0","0",,,,,,,,,,,,,"201.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.7",",,,0",,,"0",",,,0","12.4","1,0","17.8",",,,0","7.0","1,,,0",,,,,,,,,,,,
"USC00128967","J.T. MYERS LOCKS AND DAM, IN US","37.7952","-87.993","103.6","2005-10",,,,,,,"5",",0","3",",0","0",",0","0",",0",,,,,"0",",0","16",",0","1",",0",,,"0",",,0,31,+","0.0",",,0,31,+","10.7",",,0,21,","32.2",",0,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.6",",,,0",,,"0",",,,0",,,"21.9",",,,0",,,,,,,,,,,,,,
"USC00124249","INDIANAPOLIS EAGLE CREEK 4 NNE, IN US","39.90746","-86.28911","249.3","2005-10",,,,,,,"4",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","20.8",",,0,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.2",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00125613","MIDDLETOWN 2 W, IN US","40.063","-85.5777","286.5","2005-10",,,,,,,"5",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","18.0",",,0,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.1",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2005-10",,,,,"17.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","14",",0","0",",0","-2.2",",0,29,","0",",,0,31,+","0.0",",,0,31,+","17.5",",,0,22,","30.6",",0,04,",,,"194.1","0",,,,,,,,,,,,,"181.2",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.3",",,,0",,,"0",",,,0","13.0",",0","18.9",",,,0","7.1",",,,0",,,,,,,,,,,,
"USC00124527","KENTLAND, IN US","40.75917","-87.43528","211.8","2005-10",,,,,,,"5",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","38.9",",,0,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.3",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126705","PAOLI, IN US","38.5555","-86.4858","170.7","2005-10",,,"637.8","0","12.1","3,0","5",",0","3",",0","0",",0","0",",0","0","3,0","4","3,0","0",",0","14",",0","0",",0","-3.3","3,0,29,","0",",,0,31,+","0.0",",,0,31,+","13.5",",,0,21,","29.4",",0,05,+",,,"176.3","0",,,,,,,,,,,,,"166.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.2",",,,0",,,"0",",,,0","12.7","3,0","19.8",",,,0","5.6","3,,,0",,,,,,,,,,,,
"USC00121417","CHALMERS 5 W, IN US","40.6653","-86.955","219.5","2005-10",,,,,,,"7",",0","1",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","36.1",",,0,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.5",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00121814","CORYDON, IN US","38.218","-86.1183","217.9","2005-10",,,,,,,"6",",0","3",",0",,,,,,,,,,,,,,,,,,,,,"7.6",",,0,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.5",",,,0",,,,,,,,,,,,,,,,,,,,,,
"USC00128290","SPENCER, IN US","39.28385","-86.77048","167.3","2005-10",,,"550.5","0","17.0","2,0","8",",0","2",",0","0",",0","0",",0","0","2,0","3","2,0","0",",0","13",",0","0",",0","-4.4","2,0,28,","0",",,0,31,+","0.0",",,0,31,+","54.4",",,0,21,","31.1",",0,05,",,,"166.5","0",,,,,,,,,,,,,"157.5",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.9",",,,0",,,"0",",,,0","13.4","2,0","19.9",",,,0","7.0","2,,,0",,,,,,,,,,,,
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2005-10","3.1",",X","569.5","0","17.8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","8",",0","0",",0","-1.7",",0,29,","0",",,0,31,+","0.0",",,0,31,+","13.7",",,0,02,","29.4",",0,04,",,,"249.9","0",,,,,,,,,,,,,"217.7",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.6",",,,0",,,"0",",,,0","11.9",",0","17.1",",,,0","6.7",",,,0",,,"290",",X","200",",X",,,"11.2",",X","13.4",",X"
"USC00127083","POSEYVILLE, IN US","38.1655","-87.7852","131.1","2005-10",,,,,,,"4",",0","4",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","14.2",",,0,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.4",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127482","ROCHESTER, IN US","41.0665","-86.2096","231.6","2005-10",,,"542.9","0","20.3",",0","7",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","-0.6",",0,30,+","0",",,0,31,+","0.0",",,0,31,+","13.0",",,0,03,","30.6",",0,04,",,,"236.3","0",,,,,,,,,,,,,"207.6",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.3",",,,0",,,"0",",,,0","12.3",",0","17.5",",,,0","7.1",",,,0",,,,,,,,,,,,
"USC00127125","PRINCETON 1 W, IN US","38.3566","-87.5905","146.3","2005-10",,,,,"26.5",",0","9",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","1",",0","0.0",",0,29,+","0",",,0,31,+","0.0",",,0,31,+","16.5",",,0,20,","32.2",",0,04,",,,"153.4","0",,,,,,,,,,,,,"145.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.2",",,,0",,,"0",",,,0","14.5",",0","20.8",",,,0","8.3",",,,0",,,,,,,,,,,,
"USC00128698","TELL CITY, IN US","37.953","-86.7747","118.9","2005-10",,,"896.8","0","36.2","1,0","3",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","16",",0","0",",0","2.2","1,0,30,+","0",",,0,31,+","0.0",",,0,31,+","5.1",",,0,21,","31.1",",0,20,",,,"110.3","0",,,,,,,,,,,,,"105.0",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.0",",,,0",,,"0",",,,0","15.9","1,0","21.9",",,,0","10.0","1,,,0",,,,,,,,,,,,
"USC00124372","JASPER, IN US","38.3856","-86.9406","137.2","2005-10",,,,,,,"6",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","11.9",",,0,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.6",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00127646","RUSHVILLE, IN US","39.6042","-85.4532","289.0","2005-10",,,"535.4","0","10.8",",0","9",",0","4",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","-2.2",",0,28,","0",",,0,31,+","0.0",",,0,31,+","12.2",",,0,20,","30.0",",0,03,",,,"211.2","0",,,,,,,,,,,,,"195.1",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.5",",,,0",,,"0",",,,0","12.4",",0","18.4",",,,0","6.4",",,,0",,,,,,,,,,,,
"USC00126435","NORTH VERNON 2 ESE, IN US","39.00098","-85.59956","219.2","2005-10",,,"669.2","0","18.3",",0","7",",0","3",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","-3.3",",0,29,","0",",,0,31,+","0.0",",,0,31,+","9.1",",,0,21,","30.6",",0,04,",,,"156.2","0",,,,,,,,,,,,,"151.2",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.3",",,,0",,,"0",",,,0","14.1",",0","20.4",",,,0","7.7",",,,0",,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2005-10",,,,,,,"5",",0","2",",0","0","1,0","0",",0",,,,,,,,,,,,,"0","1,,0,31,+","0.0",",,0,31,+","32.3",",,0,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.9",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2005-10",,,"666.9","0","24.7",",0","8",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","14",",0","1",",0","-2.8",",0,29,","0",",,0,31,+","0.0",",,0,31,+","29.5",",,0,21,","32.2",",0,05,",,,"187.8","0",,,,,,,,,,,,,"171.4",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.7",",,,0",,,"0",",,,0","13.6",",0","20.0",",,,0","7.2",",,,0",,,,,,,,,,,,
"USC00127522","ROCKVILLE, IN US","39.7594","-87.2269","210.0","2005-10",,,"695.6","0","19.4",",0","6",",0","4",",0","0",",0","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","-4.4",",0,28,","0",",,0,31,+","0.0",",,0,31,+","40.1",",,0,21,","29.4",",0,05,+",,,"178.4","0",,,,,,,,,,,,,"169.3",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.5",",,,0",,,"0",",,,0","13.5",",0","19.2",",,,0","7.8",",,,0",,,,,,,,,,,,
"USC00120177","ANDERSON 1 N, IN US","40.1167","-85.68131","256.9","2005-10",,,"566.0","0","16.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","-1.7",",0,29,","0",",,0,31,+","0.0",",,0,31,+","11.9",",,0,24,","30.0",",0,04,+",,,"220.7","0",,,,,,,,,,,,,"205.4",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.0",",,,0",,,"0",",,,0","12.2",",0","17.5",",,,0","6.9",",,,0",,,,,,,,,,,,
"USC00120331","ATTICA 2 E, IN US","40.2838","-87.1963","221.6","2005-10",,,,,"20.5",",0","5",",0","3",",0","0",",0","0","2,0","0",",0","2",",0","0",",0","11",",0","0",",0","-1.7",",0,29,","0",",,0,31,+","0.0","2,,0,31,+","18.3",",,0,21,","31.1",",0,05,",,,,,,,,,,,,,,,,,"189.5",",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.7",",,,0",,,"0","2,,,0","12.9",",0","18.7",",,,0","7.1",",,,0",,,,,,,,,,,,
"USC00128732","TERRE HAUTE WATER CORP, IN US","39.4755","-87.4193","137.8","2005-10",,,,,,,"5",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","20.8",",,0,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.5",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124657","KNOX WWTP, IN US","41.3053","-86.6285","210.3","2005-10",,,,,,,"2",",0","1",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","10.2",",,0,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.5",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00124778","LAKE VILLAGE 7 SE, IN US","41.08586","-87.38331","205.7","2005-10",,,,,,,"7",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","9.4",",,0,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.9",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00126437","VERNON 1 ENE, IN US","38.9886","-85.5859","228.6","2005-10",,,,,,,"7","2,0","1","2,0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","6.1","2,,0,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.4",",a,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.43889","-87.35448","212.1","2005-10",,,,,,,"6",",0","4",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","16.3",",,0,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.9",",,,0",,,"0",",,,0",,,,,,,,,,,,,,,,,,
"USW00094895","MUNCIE DELAWARE CO AIRPORT, IN US","40.23451","-85.39356","285.2","2005-10","3.2",",B",,,"19.2",",B","6",",B","4",",B",,,,,"0",",B","2",",B","0",",B","11",",B","0",",B","-1.1",",B,29,",,,,,"18.0",",,B,24,","30.6",",B,03,",,,,,,,,,,,,,,,,,"188.7",",B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.6",",,,B",,,,,"12.9",",B","18.0",",,,B","7.7",",,,B",,,"10",",B","20",",B",,,"11.2",",B","13.9",",B"
