"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INDV0017","WASHINGTON 3.3 SE, IN US","38.620518","-87.135882","149.0","2023-10",,,,,,,"10","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"11.7","1,,N,29,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.7","1,,,N",,,,,,,,,,,,,,,,,,
"USC00122096","DECATUR 1 N, IN US","40.8483","-84.9299","239.3","2023-10",,,"365.6","7","13.9",",7","13",",7","9",",7","0",",7","0",",7","0",",7","3",",7","0",",7","11",",7","0",",7","-2.8",",7,31,","0",",,7,31,+","0.0",",,7,31,+","25.4",",,7,06,","31.1",",7,04,",,,"234.2","7",,,,,,,"182.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.5",",,,7","0",",,,7","12.9",",7","18.9",",,,7","6.9",",,,7",,,,,,,,,,
"US1INRP0006","BATESVILLE 0.4 SSW, IN US","39.29277778","-85.22083333","297.5","2023-10",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"15.7",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INRP0004","OSGOOD 4.1 NE, IN US","39.16916","-85.23612","290.2","2023-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"21.6",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.6",",,,N",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2023-10",,,,,,,"8",",H","6",",H","0",",H","0",",H",,,,,,,,,,,,,"0",",,H,31,+","0.0",",,H,31,+","16.5",",,H,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.3",",,,H","0",",,,H",,,,,,,,,,,,,,,,
"US1INMR0200","MCCORDSVILLE 1.4 WSW, IN US","39.898157","-85.953829","251.5","2023-10",,,,,,,"17",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"18.3",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2023-10",,,,,,,"19",",N","9",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","28.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.4",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INFL0011","KEWANNA 4.9 S, IN US","40.94827","-86.408134","233.5","2023-10",,,,,,,"16","2,N","9","2,N",,,,,,,,,,,,,,,,,,,,,"19.1","2,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.1","2,,,N",,,,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2023-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"16.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0032","MARION 6.5 N, IN US","40.642401","-85.685179","252.1","2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.6",",a,,N",,,,,,,,,,,,,,,,,,
"US1INLP0072","LA PORTE 6.8 SW, IN US","41.546315","-86.816788","241.7","2023-10",,,,,,,"14",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"74.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INLP0073","MILL CREEK 1.9 NNE, IN US","41.607397","-86.524192","220.7","2023-10",,,,,,,"19","1,N","14","1,N",,,,,,,,,,,,,,,,,,,,,"65.3","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179.9","1,,,N",,,,,,,,,,,,,,,,,,
"US1INDV0012","PLAINVILLE 1.3 S, IN US","38.785","-87.1553","168.2","2023-10",,,,,,,"12","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"14.2","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.6","2,,,N",,,,,,,,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2023-10",,,"426.1","H","12.2",",7","13",",7","6",",7","0",",7","0",",7","0",",7","1",",7","0",",7","14",",7","0",",7","-4.4",",7,31,","0",",,7,31,+","0.0",",,7,31,+","15.5",",,7,06,","29.4",",7,04,+",,,"175.8","H",,,,,,,"161.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.4",",,,7","0",",,,7","13.5",",7","19.9",",,,7","7.1",",,,7",,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2023-10",,,,,,,"12",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","27.2",",,7,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.3",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INCK0018","JEFFERSONVILLE 0.8 NW, IN US","38.309792","-85.73601","147.8","2023-10",,,,,,,"9",",N","5",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","32.0",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.0",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INWH0019","MONTICELLO 5.5 NNW, IN US","40.824137","-86.789145","200.6","2023-10",,,,,,,"16","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"21.8","4,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.6","4,,,N",,,,,,,,,,,,,,,,,,
"USC00126989","PLYMOUTH, IN US","41.3392","-86.3358","248.4","2023-10",,,"376.3","7","14.8",",7","17",",7","12",",7","0",",7","0",",7","0",",7","1",",7","0",",7","8",",7","0",",7","-3.9",",7,31,","0",",,7,31,+","0.0",",,7,31,+","26.7",",,7,06,","30.6",",7,04,",,,"244.7","7",,,,,,,"196.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.9",",,,7","0",",,,7","12.5",",7","17.8",",,,7","7.1",",,,7",,,,,,,,,,
"US1INNB0011","ALBION 3.7 S, IN US","41.341605","-85.415637","285.3","2023-10",,,,,,,"16",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"29.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0008","MACY 2.7 SSE, IN US","40.92002","-86.1159","254.5","2023-10",,,,,,,"17",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"23.4",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0012","HUDSON 0.3 SE, IN US","41.53082","-85.07775","301.1","2023-10",,,,,,,"17","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"22.4","2,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.7",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0079","SOUTH BEND 4.6 SSE, IN US","41.610384","-86.242182","255.7","2023-10",,,,,,,"18","1,N","12","1,N",,,,,,,,,,,,,,,,,,,,,"47.8","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161.5","1,,,N",,,,,,,,,,,,,,,,,,
"USC00127959","SHAKAMAK STATE PARK, IN US","39.1613","-87.2436","167.3","2023-10",,,"578.3","H","25.3",",7","9",",7","6",",7","0",",7","0",",7","0",",7","1",",7","0",",7","16",",7","0",",7","-4.4",",7,31,","0",",,7,31,+","0.0",",T,7,31,","15.5",",,7,06,","31.1",",7,04,",,,"128.8","H",,,,,,,"124.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.6",",,,7","0",",T,,7","15.1",",7","21.4",",,,7","8.9",",,,7",,,,,,,,,,
"US1INGR0026","KB9CRA GAS CITY 0.3 N, IN US","40.4941","-85.6065","259.7","2023-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"47.0",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0013","CUMBERLAND 0.7 E, IN US","39.783605","-85.938932","262.1","2023-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"21.8",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0024","KC9QCJ SHAMROCK LAKES 3.0 NNW, IN US","40.4489","-85.4543","274.6","2023-10",,,,,,,"10","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"36.3","4,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.5","4,,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0074","SOUTH BEND 3.3 SE, IN US","41.636669","-86.227544","259.7","2023-10",,,,,,,"18",",N","12",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","47.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152.1",",,,N","0","1,,,N",,,,,,,,,,,,,,,,
"US1INMM0012","DENVER 0.5 SSE, IN US","40.8578","-86.07183","206.3","2023-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"21.3",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.5",",,,N",,,,,,,,,,,,,,,,,,
"USW00063898","BEDFORD 5 WNW, IN US","38.8882","-86.5707","231.6","2023-10",,,"501.4","R","17.0",",R","11",",R","6",",R",,,,,"0",",R","2",",R","0",",R","11",",R","0",",R","-3.8",",R,31,",,,,,"16.1",",,R,05,","29.1",",R,03,",,,"160.9","R",,,,,,,"153.1",",R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.9",",,,R",,,"13.9",",R","19.4",",,,R","8.5",",,,R",,,,,,,,,,
"US1INDB0011","CELESTINE 0.3 WSW, IN US","38.38237","-86.784242","165.2","2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.3","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INHW0009","BURLINGTON 5.8 NE, IN US","40.546963","-86.326215","239.0","2023-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"34.5",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0007","ANGOLA 8.7 ESE, IN US","41.607934","-84.837635","301.1","2023-10",,,,,,,"17","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"18.8","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.6","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0009","ANGOLA 4.1 N, IN US","41.701001","-84.986686","328.0","2023-10",,,,,,,"17",",N","10",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","18.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.7",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"USC00121187","BUTLER 1 SE, IN US","41.4083","-84.8536","259.1","2023-10",,,,,,,"16",",7","8",",7",,,,,,,,,,,,,,,,,,,,,"27.9",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.3",",,,7",,,,,,,,,,,,,,,,,,
"US1INNB0024","KENDALLVILLE 4.5 NW, IN US","41.497119","-85.307049","296.6","2023-10",,,,,,,"15",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"17.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INSW0003","VEVAY 0.6 NE, IN US","38.749254","-85.06287","146.9","2023-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"26.2",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INDB0017","HOLLAND 0.2 W, IN US","38.24548","-87.04204","160.6","2023-10",,,,,,,"9",",N","4",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","50.3",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.4",",,,N","0","1,,,N",,,,,,,,,,,,,,,,
"US1INFD0033","GEORGETOWN 1.6 E, IN US","38.29706","-85.94596","242.3","2023-10",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"34.3",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INDB0018","BIRDSEYE 1.6 W, IN US","38.3147135","-86.7250998","215.2","2023-10",,,,,,,"10",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"43.7",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INFD0034","NEW ALBANY 4.6 NE, IN US","38.352502","-85.767424","147.8","2023-10",,,,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"34.0",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0041","BLOOMINGTON 1.3 SE, IN US","39.1533063","-86.5035226","247.5","2023-10",,,,,,,"13",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"16.3",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.8",",,,N",,,,,,,,,,,,,,,,,,
"USW00053866","SHELBYVILLE MUNICIPAL AIRPORT, IN US","39.58545","-85.79982","244.4","2023-10","3.4",",W","683.6","W","29.0",",W","13",",W","7",",W",,,,,"0",",W","1",",W","0",",W","15",",W","1",",W","-3.2",",W,31,",,,,,"19.0",",,W,29,","32.2",",W,03,",,,"142.3","W",,,,,,,"137.1",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.4",",,,W",,,"14.8",",W","20.9",",,,W","8.8",",,,W","310",",W","310",",W",,,"11.2",",W","15.7",",W"
"US1INHN0011","MCCORDSVILLE 2.6 NE, IN US","39.937","-85.9","259.1","2023-10",,,,,,,"10",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"25.7",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2023-10",,,,,,,"12","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"20.3","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.2",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2023-10",,,,,,,"18",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"20.3",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0040","BLOOMINGTON 4.1 SSW, IN US","39.110489","-86.548613","202.7","2023-10",,,,,,,"10","3,N","3","3,N",,,,,,,,,,,,,,,,,,,,,"15.2","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.4","3,,,N",,,,,,,,,,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2023-10",,,"397.4","H","15.6",",7","13",",7","9",",7","0",",7","0",",7","0",",7","1",",7","0",",7","12",",7","0",",7","-3.3",",7,31,","0",",,7,31,+","0.0",",,7,31,+","33.0",",,7,14,","30.6",",7,04,",,,"218.5","H",,,,,,,"176.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.7",",,,7","0",",,,7","13.1",",7","18.8",",,,7","7.4",",,,7",,,,,,,,,,
"US1INFD0030","GREENVILLE 2.6 SSW, IN US","38.3383","-86.0087","222.2","2023-10",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"34.3",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2023-10",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"20.6",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0134","VALPARAISO 1.7 N, IN US","41.5018","-87.046","253.3","2023-10",,,,,,,"21",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"37.8",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INJY0022","W9JKL PORTLAND 0.6 SSW, IN US","40.42465","-84.986","278.0","2023-10",,,,,,,"12","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"24.6","4,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.5","4,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2023-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"35.6",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0064","MISHAWAKA 2.0 E, IN US","41.6649124771357","-86.1308021843433","221.0","2023-10",,,,,,,"21",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"41.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0009","BOWLING GREEN 0.4 S, IN US","39.37712","-87.00957","200.3","2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.7","5,a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2023-10",,,,,,,"17",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"45.7",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0212","INDIANAPOLIS 10.2 E, IN US","39.78857","-85.9545","260.3","2023-10",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"20.8",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2023-10",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"16.5",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2023-10",,,,,,,"10","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"18.5","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.7","4,,,N",,,,,,,,,,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2023-10",,,"650.1","U","24.5",",U",,,,,,,,,"0",",U","2",",U","0",",U","14",",U","0",",U","-3.3",",U,31,",,,,,,,"31.1",",U,03,",,,"139.9","U",,,,,,,"139.4",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.6",",U","20.2",",,,U","9.0",",,,U",,,,,,,,,,
"US1INHW0003","KOKOMO 4.6 ESE, IN US","40.452784","-86.050761","257.9","2023-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"29.5",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INWH0002","BURNETTSVILLE 9.9 NNW, IN US","40.897723","-86.652514","213.1","2023-10",,,,,,,"17","1,N","11","1,N",,,,,,,,,,,,,,,,,,,,,"21.6","1,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.5","1,,,N",,,,,,,,,,,,,,,,,,
"US1INJY0023","REDKEY 0.6 SE, IN US","40.34238","-85.144846","295.4","2023-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"27.4",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0034","UNIONVILLE 3.2 NNW, IN US","39.272542","-86.438802","253.3","2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.5","5,a,,N",,,,,,,,,,,,,,,,,,
"USC00122041","DANVILLE 3 SW, IN US","39.7344","-86.5361","291.4","2023-10",,,,,,,"10",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","21.1",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.8",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INDB0001","HUNTINGBURG 0.4 SSW, IN US","38.29294","-86.9611","153.3","2023-10",,,,,,,"7","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"34.5","1,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INMN0039","BLOOMINGTON 2.7 E, IN US","39.1737339","-86.472553","258.8","2023-10",,,,,,,"13",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"16.8",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.0",",,,N",,,,,,,,,,,,,,,,,,
"USC00126400","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","41.3588","-85.6997","289.9","2023-10",,,"349.7","D","15.5","2,D","18","1,D","12","1,D","0","1,D","0",",D","0","2,D","2","2,D","0","2,D","8","2,D","0","2,D","-4.4","2,D,31,","0","1,,D,31,+","8.0",",,D,31,","22.9","1,,D,05,","29.4","2,D,03,+",,,"231.9","D",,,,,,,"190.5","2,D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.5","1,,,D","8",",,,D","12.3","2,D","17.2","2,,,D","7.4","2,,,D",,,,,,,,,,
"USC00126401","NORTH JUDSON 3 S, IN US","41.1734","-86.7571","213.4","2023-10",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",",,,7",,,,,,,,,,,,,,,,
"US1INFD0022","GALENA 3.0 SE, IN US","38.32283333","-85.89583333","253.3","2023-10",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"34.3",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.4",",,,N",,,,,,,,,,,,,,,,,,
