"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2011-04",,,"3.1","7","3.1",",7","20",",7","12",",7","0",",7","0",",7","0",",7","4",",7","0",",7","4",",7","0",",7","-5.6",",7,02,+","0",",,7,30,+","0.0",",,7,30,+","35.1",",,7,28,","28.9",",7,11,",,,"3513.1","7",,,,,,,,,,,,,"274.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.1",",,,7",,,"0",",,,7","9.3",",7","15.1",",,,7","3.4",",,,7",,,,,,,,,,,,
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2011-05",,,"41.3","7","38.2",",7","19",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","1.1",",7,06,+","0",",,7,31,+","0.0",",,7,31,+","51.8",",,7,15,","31.7",",7,31,+",,,"3618.5","7",,,,,,,,,,,,,"105.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197.5",",,,7",,,"0",",,,7","16.2",",7","21.6",",,,7","10.7",",,,7",,,,,,,,,,,,
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2011-06",,,"137.2","7","95.9",",7","12",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","4",",7","11.1",",7,14,+","0",",,7,30,+","0.0",",,7,30,+","18.8",",,7,10,","35.0",",7,05,",,,"3623.2","7",,,,,,,,,,,,,"4.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.7",",,,7",,,"0",",,,7","21.4",",7","27.0",",,,7","15.7",",,,7",,,,,,,,,,,,
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2011-07",,,"346.4","7","209.2",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","13",",7","14.4",",7,14,+","0",",,7,31,+","0.0",",,7,31,+","14.0",",,7,03,","37.2",",7,22,",,,"0.0","7",,,,,,,,,,,,,"0.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.9",",,,7",,,"0",",,,7","25.1",",7","31.4",",,,7","18.8",",,,7",,,,,,,,,,,,
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2011-08",,,"452.1","7","105.7",",7","12",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","10.6",",7,31,+","0",",,7,31,+","0.0",",,7,31,+","32.3",",,7,09,","33.9",",7,03,",,,"1.0","7",,,,,,,,,,,,,"1.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.5",",,,7",,,"0",",,,7","21.7",",7","28.2",",,,7","15.2",",,,7",,,,,,,,,,,,
"USC00126420","NORTH MANCHESTER WWTP, IN US","40.9936","-85.7749","231.6","2011-09",,,"486.8","7","34.7",",7","16",",7","12",",7","0",",7","0",",7","0",",7","0",",7","0",",7","13",",7","3",",7","3.9",",7,16,","0",",,7,30,+","0.0",",,7,30,+","40.1",",,7,26,","34.4",",7,04,+",,,"93.7","7",,,,,,,,,,,,,"92.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.3",",,,7",,,"0",",,,7","16.4",",7","22.0",",,,7","10.8",",,,7",,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2011-05",,,,,,,"18",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"39.1",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2011-06",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"34.5",",,N,16,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2011-07",,,,,,,"5","2,N","5","2,N",,,,,,,,,,,,,,,,,,,,,"21.6","2,,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.4","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2011-08",,,,,,,"8","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"37.1","1,,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.7","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0054","RENSSELAER 4.3 N, IN US","40.99768","-87.161535","209.7","2011-09",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"22.4",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2011-05",,,,,,,"16","2,N","15","2,N",,,,,,,,,,,,,,,,,,,,,"36.6","2,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183.9","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2011-06",,,,,,,"12","1,N","11","1,N",,,,,,,,,,,,,,,,,,,,,"82.8","1,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2011-08",,,,,,,"8","4,N","6","4,N",,,,,,,,,,,,,,,,,,,,,"28.2","4,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2011-09",,,,,,,"20",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"87.1",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0055","RENSSELAER 10.2 N, IN US","41.082596","-87.158652","214.3","2011-04",,,,,,,"15","4,N","12","4,N",,,,,,,,,,,,,,,,,,,,,"31.2","4,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161.3","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOH0002","RISING SUN 4.1 WSW, IN US","38.937194","-84.931548","168.9","2011-08",,,,,,,"5","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"25.4","1,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.5","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2011-04",,,,,,,"17",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"36.8",",,N,28,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2011-05",,,,,,,"19",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"61.2",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2011-06",,,,,,,"11",",N","8",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","20.6",",,N,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.2",",,,N",,,"0","4,,,N",,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2011-07",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"60.7",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2011-08",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"15.0",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2011-09",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"24.9",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2011-04",,,,,,,"15",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"76.7",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"384.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2011-05",,,,,,,"18",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"42.9",",,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2011-07",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"16.5",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2011-08",,,,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"36.3",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INML0003","PLYMOUTH 1.1 SSE, IN US","41.331903","-86.307406","259.1","2011-04",,,,,,,"19",",N","16",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,30,+","0.0",",,N,30,+","31.2",",,N,28,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198.6",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2011-04",,,"6.2","7","5.3","1,K","20","1,K","15","1,K",,,,,"0","1,K","1","1,K","0","1,K","12","1,K","0","1,K","-1.7","1,K,01,",,,,,"69.9","1,,K,20,","29.4","1,K,11,",,,"2791.9","7","15.6","2,,,K,3,2","16.1","1,,,K,5,2",,,,,,,,,"157.9","1,K","20.6","2,,,K,3,2","18.3","1,,,K,5,2",,,,,,,,,"5.0","2,,,K,3,2","6.7","1,,,K,5,2",,,,,,,,,"8.3","2,,,K,3,2","8.9","1,,,K,5,2",,,,,,,,,"10.2","2,,,K,3,2","11.7","1,,,K,5,2",,,,,,,,,,,"15.5","2,,,K,3,2","14.6","1,,,K,5,2",,,,,,,,,,,"297.7","1,,,K",,,,,"13.1","1,K","19.6","1,,,K","6.5","1,,,K",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2011-05",,,"80.9","7","74.7",",K","16",",K","8",",K",,,,,"0",",K","1",",K","0",",K","21",",K","3",",K","0.0",",K,06,",,,,,"47.0",",,K,08,","34.4",",K,31,",,,"2877.0","7","24.4","3,,,K,3,2","21.7",",,,K,5,2",,,,,,,,,"85.1",",K","28.3","3,,,K,3,2","22.8",",,,K,5,2",,,,,,,,,"8.3","3,,,K,3,2","12.8",",,,K,5,2",,,,,,,,,"13.3","3,,,K,3,2","15.0",",,,K,5,2",,,,,,,,,"15.8","3,,,K,3,2","17.1",",,,K,5,2",,,,,,,,,,,"21.4","3,,,K,3,2","19.3",",,,K,5,2",,,,,,,,,,,"151.5",",,,K",,,,,"18.0",",K","24.1",",,,K","11.9",",,,K",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2011-06",,,"247.7","7","166.8",",K","12",",K","10",",K",,,,,"0",",K","0",",K","0",",K","30",",K","10",",K","11.7",",K,13,",,,,,"44.7",",,K,27,","37.8",",K,05,",,,"2877.0","7","27.8",",,,7,3,2","25.6",",,,7,5,2",,,,,,,,,"0.0",",K","31.7",",,,7,3,2","27.8",",,,7,5,2",,,,,,,,,"20.6",",,,7,3,2","20.0",",,,7,5,2",,,,,,,,,"21.7",",,,7,3,2","22.2",",,,7,5,2",,,,,,,,,"22.8",",,,7,3,2","23.1",",,,7,5,2",,,,,,,,,,,"26.9",",,,7,3,2","25.4",",,,7,5,2",,,,,,,,,,,"125.5",",,,K",,,,,"23.9",",K","30.4",",,,K","17.4",",,,K",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2011-07",,,"529.7","7","282.0",",K","7",",K","4",",K",,,,,"0",",K","0",",K","0",",K","31",",K","26",",K","15.6",",K,06,+",,,,,"33.8",",,K,03,","38.9",",K,22,",,,"0.0","7","31.7","1,,,K,3,2","28.9",",,,K,5,2",,,,,,,,,"0.0",",K","40.0","1,,,K,3,2","30.6",",,,K,5,2",,,,,,,,,"22.8","1,,,K,3,2","23.3",",,,K,5,2",,,,,,,,,"25.0","1,,,K,3,2","25.0",",,,K,5,2",,,,,,,,,"27.5","1,,,K,3,2","25.8",",,,K,5,2",,,,,,,,,,,"33.0","1,,,K,3,2","27.3",",,,K,5,2",,,,,,,,,,,"59.3",",,,K",,,,,"27.4",",K","34.3",",,,K","20.5",",,,K",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2011-08",,,"720.9","7","191.2",",7","8",",7","3",",7",,,,,"0",",7","0",",7","0",",7","31",",7","20",",7","12.2",",7,30,",,,,,"18.8",",,7,24,","36.1",",7,25,",,,"0.0","7","29.4","1,,,7,3,2","27.8",",,,7,5,2",,,,,,,,,"0.0",",7","37.2","1,,,7,3,2","30.0",",,,7,5,2",,,,,,,,,"21.7","1,,,7,3,2","23.3",",,,7,5,2",,,,,,,,,"27.2","1,,,7,3,2","25.6",",,,7,5,2",,,,,,,,,"25.5","1,,,7,3,2","25.6",",,,7,5,2",,,,,,,,,,,"32.5","1,,,7,3,2","28.3",",,,7,5,2",,,,,,,,,,,"38.2",",,,7",,,,,"24.5",",7","32.7",",,,7","16.3",",,,7",,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2011-09",,,"786.5","7","65.6",",7","15",",7","8",",7",,,,,"0",",7","0",",7","0",",7","26",",7","6",",7","4.4",",7,15,",,,,,"29.5",",,7,26,","39.4",",7,03,",,,"53.7","7","27.2","2,,,7,3,2","28.9","3,,,7,5,2",,,,,,,,,"53.7",",7","35.0","2,,,7,3,2","31.1","3,,,7,5,2",,,,,,,,,"14.4","2,,,7,3,2","15.6","3,,,7,5,2",,,,,,,,,"16.7","2,,,7,3,2","18.3","3,,,7,5,2",,,,,,,,,"18.8","2,,,7,3,2","20.7","3,,,7,5,2",,,,,,,,,,,"23.6","2,,,7,3,2","23.6","3,,,7,5,2",,,,,,,,,,,"78.3",",,,7",,,,,"18.7",",7","25.9",",,,7","11.5",",,,7",,,,,,,,,,,,
