"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2019-04",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"41.9",",,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2019-05",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2019-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194.0","3,a,,N",,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2019-07",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2019-08",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"16.5",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INOH0001","AURORA 3.6 SSE, IN US","39.01535","-84.887306","224.0","2019-09",,,,,,,"2",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","15.5",",,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.8",",,,N","0","3,,,N",,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2019-04",,,,,,,"13",",N","9",",N",,,"0",",N",,,,,,,,,,,,,,,"10.0",",,N,15,","22.6",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.9",",,,N","10",",,,N",,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2019-05",,,,,,,"23",",N","10",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","52.3",",,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177.0",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2019-06",,,,,,,"12",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","40.9",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.9",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2019-07",,,,,,,"8",",N","4",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","14.5",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.0",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2019-08",,,,,,,"10",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","11.2",",,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.5",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INML0006","PLYMOUTH 2.5 WSW, IN US","41.329704","-86.356804","248.1","2019-09",,,,,,,"14",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","69.9",",,N,28,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.5",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2019-04",,,,,,,"13","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"76.7","1,,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207.5","1,,,N",,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2019-05",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"35.8",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2019-07",,,,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"22.1",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INFD0002","GALENA 4.3 ENE, IN US","38.380331","-85.870439","285.0","2019-08",,,,,,,"8","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"41.1","1,,N,26,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.2","1,,,N",,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2019-04",,,,,,,,,,,"0","4,7","0","4,7",,,,,,,,,,,,,"0","4,,7,30,+","0.0","4,,7,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.0",",a,,7","0","4,,,7",,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2019-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.5","3,a,,7",,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2019-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163.9","5,a,,7",,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2019-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.3","1,a,,7",,,,,,,,,,,,,,,,,,
"USC00128723","TERRE HAUTE INDIANA STATE, IN US","39.4708","-87.408","154.5","2019-09",,,,,,,"6","5,7","5","5,7",,,,,,,,,,,,,,,,,,,,,"13.0","5,,7,26,",,,,,,,,,,,,,,,,,"31.7","5,,,7,5,2",,,,,,,,,,,,,,,"23.9","5,,,7,5,2",,,,,,,,,,,,,,,,,"26.3","5,,,7,5,2",,,,,,,,,"39.3","5,,,7",,,,,,,,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2019-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.9","1,a,,7",,,,,,,,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2019-05",,,,,,,,,,,"0","4,7","0","4,7",,,,,,,,,,,,,"0","4,,7,31,+","0.0","4,T,7,28,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236.7",",a,,7","0","4,T,,7",,,,,,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2019-06",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.6","2,a,,7","0",",,,7",,,,,,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2019-07",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.7","1,a,,7","0",",,,7",,,,,,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2019-08",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.8","1,a,,7","0",",,,7",,,,,,,,,,,,,,,,
"USC00124244","INDIANA DUNES NATIONAL PARK, IN US","41.63178","-87.08803","208.2","2019-09",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209.0","3,a,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INGB0009","FRANCISCO 0.1 SE, IN US","38.332965","-87.447337","139.3","2019-04",,,,,,,"11",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"30.0",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INGB0009","FRANCISCO 0.1 SE, IN US","38.332965","-87.447337","139.3","2019-05",,,,,,,"18","5,N","10","5,N",,,,,,,,,,,,,,,,,,,,,"63.0","5,,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204.5",",a,,N",,,,,,,,,,,,,,,,,,
"US1INGB0009","FRANCISCO 0.1 SE, IN US","38.332965","-87.447337","139.3","2019-06",,,,,,,"15",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"55.6",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INGB0009","FRANCISCO 0.1 SE, IN US","38.332965","-87.447337","139.3","2019-07",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"43.2",",,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INGB0009","FRANCISCO 0.1 SE, IN US","38.332965","-87.447337","139.3","2019-08",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"58.9",",,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INGB0009","FRANCISCO 0.1 SE, IN US","38.332965","-87.447337","139.3","2019-09",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"10.4",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.9",",,,N",,,,,,,,,,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2019-04",,,,,"0.0","2,7","14",",7","10",",7","1",",7","0",",7","0","2,7","1","2,7","0","1,7","5","1,7","0","1,7","0.0","2,7,15,","25",",,7,01,","0.0",",T,7,15,","38.6",",,7,26,","26.1","1,7,12,",,,,,,,,,,,,,"230.6","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154.8",",,,7","0",",T,,7","9.9","2,7","15.3","1,,,7","4.6","2,,,7",,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2019-05",,,,,"26.9",",7","22",",7","16",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","1.7",",7,14,+","0",",,7,31,+","0.0",",,7,31,+","57.9",",,7,26,","30.0",",7,19,",,,,,,,,,,,,,"127.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233.7",",,,7","0",",,,7","15.1",",7","20.6",",,,7","9.6",",,,7",,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2019-06",,,,,"85.9",",7","12",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","3",",7","7.8",",7,15,+","0",",,7,30,+","0.0",",,7,30,+","23.4",",,7,20,","32.8",",7,30,+",,,,,,,,,,,,,"19.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.6",",,,7","0",",,,7","20.6",",7","26.0",",,,7","15.1",",,,7",,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2019-07",,,,,"191.7",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","11",",7","12.8",",7,25,+","0",",,7,31,+","0.0",",,7,31,+","39.4",",,7,17,","35.0",",7,11,",,,"0.0","7",,,,,,,,,"0.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.0",",,,7","0",",,,7","24.5",",7","30.4",",,,7","18.6",",,,7",,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2019-08",,,,,"101.8",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","12.8",",7,30,+","0",",,7,31,+","0.0",",,7,31,+","20.6",",,7,27,","31.1",",7,19,",,,"0.5","7",,,,,,,,,"0.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.1",",,,7","0",",,,7","21.6",",7","27.4",",,,7","15.8",",,,7",,,,,,,,,,
"USC00125337","MARION 2 N, IN US","40.58","-85.6586","240.8","2019-09",,,,,"77.4",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","8.9",",7,27,","0",",,7,30,+","0.0",",,7,30,+","31.2",",,7,13,","32.8",",7,13,",,,"10.5","7",,,,,,,,,"10.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.9",",,,7","0",",,,7","20.6",",7","26.4",",,,7","14.8",",,,7",,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2019-04",,,"0.5","7","0.5",",7","13","1,7","8","1,7","0",",7","0",",7","0",",7","3",",7","0",",7","10",",7","0",",7","-5.6",",7,02,","0",",,7,30,+","0.0",",,7,30,+","26.7","1,,7,26,","26.7",",7,12,",,,"2944.5","7",,,,,,,,,"199.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.6","1,,,7","0",",,,7","11.7",",7","18.1",",,,7","5.3",",,,7",,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2019-05",,,"52.3","7","51.8",",7","15","1,7","12","1,7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","4.4",",7,15,+","0",",,7,31,+","0.0",",,7,31,+","21.1","1,,7,20,","30.6",",7,25,",,,"3019.1","7",,,,,,,,,"74.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.7","1,,,7","0",",,,7","17.6",",7","23.1",",,,7","12.1",",,,7",,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2019-06",,,"141.4","7","89.1","1,7","14","1,7","8","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","28","1,7","1","1,7","9.4","1,7,15,+","0","1,,7,30,+","0.0","1,,7,30,+","63.5","1,,7,16,","32.2","1,7,30,",,,"3029.8","7",,,,,,,,,"10.7","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.1","1,,,7","0","1,,,7","21.0","1,7","26.4","1,,,7","15.6","1,,,7",,,,,,,,,,
"USC00127999","SHELBYVILLE SEWAGE PLANT, IN US","39.5282","-85.7914","229.2","2019-07",,,"337.7","7","196.3",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","12.8",",7,24,","0",",,7,31,+","0.0",",,7,31,+","50.8",",,7,04,","33.3",",7,03,",,,"0.0","7",,,,,,,,,"0.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.0",",,,7","0",",,,7","24.7",",7","30.6",",,,7","18.8",",,,7",,,,,,,,,,
